counterparty_id,counterparty_type,state,annual_income,fico_score,dti,annual_revenue,total_assets,total_liabilities,ebitda,number_employees,industry,rating_notch,sp_rating,moodys_rating,debt_to_equity,interest_coverage_ratio,current_ratio,as_of_date
CP-C-00253,CORPORATE,FL,,,,36668132.16988708,48393560.528317,33770008.10905613,8219417.451833444,125.0,Transportation,3.0,A,A2,2.309288956668096,2.8575019180163093,0.9215531573504565,2026-08-31
CP-C-00254,CORPORATE,TX,,,,37569071.46804186,31545618.286491804,17271913.6686466,6438119.498470747,129.0,Retail,5.0,BBB,Baa2,1.2100512187321708,3.150913348996983,1.5602412065417128,2026-08-31
CP-C-00255,CORPORATE,FL,,,,70279409.16051169,96891380.16224971,57410015.64099219,16552810.908319803,271.0,Hospitality,5.0,BBB,Baa2,1.45410414095697,2.73963915995499,1.933262337052461,2026-08-31
CP-C-00256,CORPORATE,VA,,,,48972348.029134415,69020306.07265043,43015276.22095488,5051977.149487507,276.0,Real Estate,7.0,BB+,Ba1,1.654113702859304,1.1760342815504636,1.5640728078285246,2026-08-31
CP-C-00257,CORPORATE,NC,,,,68291547.30944835,81243043.83809638,54330129.57135577,9142961.991647478,211.0,Construction,8.0,BB,Ba2,2.2271922940279025,1.0156380953559374,1.741325245709919,2026-08-31
CP-C-00258,CORPORATE,NC,,,,78833942.39408788,118200318.81430136,71561630.54880637,15454456.104039658,442.0,Transportation,4.0,BBB+,Baa1,1.5343834316573235,2.452371658045896,2.0090496329060663,2026-08-31
CP-C-00259,CORPORATE,NC,,,,315764764.34544206,277978982.44378674,147833358.23197797,48378712.84637334,1512.0,Technology,4.0,BBB+,Baa1,1.135907251029684,5.03189436227779,1.2566968040962654,2026-08-31
CP-C-00260,CORPORATE,VA,,,,28981786.835099448,37198748.60688195,26981012.124130294,4901511.004509986,87.0,Manufacturing,6.0,BBB-,Baa3,2.640605594955044,1.2839257445740806,2.066857073452095,2026-08-31
CP-C-00261,CORPORATE,CA,,,,86365679.78785923,116799399.47092885,63197367.12468711,10161931.076930052,283.0,Technology,5.0,BBB,Baa2,1.1790106523660224,2.2104393971783414,1.3462429240433964,2026-08-31
CP-C-00262,CORPORATE,VA,,,,114909739.95062417,87980005.16686623,58583668.496041834,17591862.98678461,385.0,Hospitality,6.0,BBB-,Baa3,1.992890105731631,2.0333988928417686,1.7386061232313792,2026-08-31
CP-C-00263,CORPORATE,FL,,,,22606674.132639814,32078645.774232935,21783345.791690003,2776943.798283341,122.0,Retail,5.0,BBB,Baa2,2.1158534310439325,1.607361100262036,0.9281252326102277,2026-08-31
CP-C-00264,CORPORATE,CA,,,,84043580.10443084,70549449.65295494,30831058.539543096,18343380.485822793,382.0,Retail,4.0,BBB+,Baa1,0.8503553060355074,2.0525566745911763,2.0034573957056314,2026-08-31
CP-C-00265,CORPORATE,VA,,,,23415406.096124653,18062121.977289487,12066434.092136752,4134099.2518946836,84.0,Manufacturing,4.0,BBB+,Baa1,2.0125187173296917,9.278245662511862,1.2690119813390408,2026-08-31
CP-C-00266,CORPORATE,NC,,,,107039063.90981694,177843826.57190076,89668640.5754248,10469002.193544406,598.0,Manufacturing,5.0,BBB,Baa2,1.0169373567185733,2.367418304310293,1.7126283043041592,2026-08-31
CP-C-00267,CORPORATE,CA,,,,46476758.90169329,70819745.01172249,47000746.192103714,4507910.288996206,180.0,Transportation,3.0,A,A2,1.9732460859518182,6.134987305768447,1.9885316377421587,2026-08-31
CP-C-00268,CORPORATE,GA,,,,47664211.634134315,45578728.904431865,30413463.282187838,4444430.204775717,266.0,Healthcare,5.0,BBB,Baa2,2.0054685516077044,6.235796634077626,2.06887401904914,2026-08-31
CP-C-00269,CORPORATE,FL,,,,23169379.965285044,25326399.364554297,18162209.961192925,1570271.667558556,126.0,Construction,6.0,BBB-,Baa3,2.535138162688912,4.902576064211036,1.638855948103429,2026-08-31
CP-C-00270,CORPORATE,VA,,,,92129731.23369795,99437428.10533284,62090066.55025235,12061276.02695242,468.0,Retail,7.0,BB+,Ba1,1.6625020875619538,3.1506055372823756,1.512243205944788,2026-08-31
CP-C-00271,CORPORATE,FL,,,,5266750.193435436,4615286.257609215,2010402.4021094947,1308973.6060225007,20.0,Hospitality,4.0,BBB+,Baa1,0.7717819732595409,1.778425054136648,1.7770833044503467,2026-08-31
CP-C-00272,CORPORATE,GA,,,,66123216.26410695,49588249.769678205,30584767.35966978,7705270.797187055,269.0,Hospitality,4.0,BBB+,Baa1,1.9080175615701995,1.0964825825263014,2.1412019510728983,2026-08-31
CP-C-00273,CORPORATE,VA,,,,11954785.172751354,19672923.48509575,9943566.446998322,792108.8205181207,61.0,Hospitality,4.0,BBB+,Baa1,1.0220168103670275,4.93041569069003,0.4,2026-08-31
CP-C-00274,CORPORATE,NY,,,,56068016.13069635,82174835.41295734,41556649.43039204,6667526.393772805,221.0,Transportation,6.0,BBB-,Baa3,1.0231045140280164,1.381180797469855,1.1838568559998817,2026-08-31
CP-C-00275,CORPORATE,GA,,,,57064966.66807613,91427658.99969737,71006871.11846146,8902111.939805588,228.0,Real Estate,6.0,BBB-,Baa3,3.477185676254329,1.4427256058698954,1.3176338917176684,2026-08-31
CP-C-00276,CORPORATE,FL,,,,617459913.5187647,810356826.42533,303472626.2716012,80283598.1053911,2094.0,Retail,4.0,BBB+,Baa1,0.7084394660629603,2.960633421099225,2.997462895868402,2026-08-31
CP-C-00277,CORPORATE,CA,,,,29905694.175200906,32724844.386891022,21566156.392042268,1977961.49250513,90.0,Technology,3.0,A,A2,1.9326785014508852,3.774454144524716,2.540908517086113,2026-08-31
CP-C-00278,CORPORATE,VA,,,,25995278.379358154,25055510.652297854,11478626.476163087,3056325.5836554025,94.0,Construction,4.0,BBB+,Baa1,0.8454536642759339,1.5937136947065902,1.6246701434591306,2026-08-31
CP-C-00279,CORPORATE,CA,,,,69999834.37657343,61257767.80402216,35710840.78244379,8447921.5510501,307.0,Hospitality,4.0,BBB+,Baa1,1.3978526948576009,3.7415617365743787,1.510310515442706,2026-08-31
CP-C-00280,CORPORATE,NC,,,,84764724.45771179,90690599.87852915,56274547.14218641,6083470.038828982,290.0,Retail,7.0,BB+,Ba1,1.8194630773776064,3.708211506006189,0.5668349000238935,2026-08-31
CP-C-00281,CORPORATE,FL,,,,31662518.734031618,52060320.5275117,24238511.968768664,4586759.050486714,97.0,Transportation,6.0,BBB-,Baa3,0.8712054760060409,4.411810496352483,2.0051413832954887,2026-08-31
CP-C-00282,CORPORATE,NY,,,,24354070.62620255,35484848.395353116,24043186.595303684,5873373.368797537,69.0,Manufacturing,6.0,BBB-,Baa3,2.184217173391756,2.8527388450949793,1.6031903917170292,2026-08-31
CP-C-00283,CORPORATE,CA,,,,71059491.13106072,90570553.76571721,69626497.48536457,6590454.099541649,256.0,Real Estate,9.0,BB-,Ba3,3.3244036662888634,2.2246098643211725,2.1097729863194035,2026-08-31
CP-C-00284,CORPORATE,NC,,,,7624361.684759865,8675569.565690415,4029388.7112405766,705572.5200193996,30.0,Hospitality,7.0,BB+,Ba1,0.9104676738182919,4.333955286849733,1.3903916982798579,2026-08-31
CP-C-00285,CORPORATE,CA,,,,53183320.79739846,39592595.678055726,19558213.485574454,9395545.266298998,155.0,Manufacturing,3.0,A,A2,0.9762324237237765,11.518581648734646,0.8568509779004978,2026-08-31
CP-C-00286,CORPORATE,TX,,,,65462021.74330528,88310090.64318709,46057448.29848448,12868983.76851653,200.0,Transportation,6.0,BBB-,Baa3,1.0900489470632808,1.1538679890532089,1.957860741702215,2026-08-31
CP-C-00287,CORPORATE,GA,,,,13641060.237718653,15117447.15664198,9636696.23315835,2986163.554989242,63.0,Construction,5.0,BBB,Baa2,1.7582802735784873,2.7046171780729487,1.157004182856177,2026-08-31
CP-C-00288,CORPORATE,CA,,,,20716395.500196755,33576008.682998426,24235251.8665237,2657469.856917923,80.0,Construction,3.0,A,A2,2.594570476749685,3.147222357259713,1.9034788055016814,2026-08-31
CP-C-00289,CORPORATE,CA,,,,335531722.8512032,324640746.2125088,222185913.4471179,37170983.16808861,1912.0,Retail,7.0,BB+,Ba1,2.168623064915802,2.498277246552261,0.8014055759029712,2026-08-31
CP-C-00290,CORPORATE,GA,,,,30342978.564011283,44103926.70147007,29745255.07010186,2308406.367122869,125.0,Construction,6.0,BBB-,Baa3,2.0715882244371304,1.8840545214374267,0.961312805781039,2026-08-31
CP-C-00291,CORPORATE,FL,,,,35549055.91321312,47208433.424628094,19330334.22717722,3866662.3757645176,225.0,Healthcare,5.0,BBB,Baa2,0.6933878127869191,2.0195778863272635,1.2368729976553188,2026-08-31
CP-C-00292,CORPORATE,VA,,,,158895676.15533745,264332425.26613885,162527926.14866003,29927839.657071486,625.0,Manufacturing,6.0,BBB-,Baa3,1.5964709571539524,2.265130668810368,1.445321110975225,2026-08-31
CP-C-00293,CORPORATE,FL,,,,22510086.201799057,35281645.98478656,19302415.72839439,2493744.4984554746,90.0,Real Estate,6.0,BBB-,Baa3,1.3955112354652122,2.2715273794388824,1.7997820612170177,2026-08-31
CP-C-00294,CORPORATE,NC,,,,28464212.106768206,43214290.02289339,23039502.03325165,4357401.2683879575,149.0,Technology,2.0,AA,Aa2,1.1419947533069856,2.4915747384047817,1.613286956722008,2026-08-31
CP-C-00295,CORPORATE,FL,,,,543778876.5068351,531299064.96792674,338958200.87243545,56066218.0212534,3485.0,Manufacturing,6.0,BBB-,Baa3,1.7622786632805878,1.8091785672645477,1.9096568090018557,2026-08-31
CP-C-00296,CORPORATE,FL,,,,16847398.946583625,21939997.493058775,14253698.053896502,2947607.4709357284,59.0,Hospitality,4.0,BBB+,Baa1,1.8544291914094369,6.262059372653637,1.6845198522608986,2026-08-31
CP-C-00297,CORPORATE,GA,,,,13286298.151130252,12390679.450058963,6244781.321316935,864358.8739204616,40.0,Construction,4.0,BBB+,Baa1,1.016089298993172,3.135714606730013,1.6286047505619343,2026-08-31
CP-C-00298,CORPORATE,GA,,,,85816188.63821004,89419357.95814002,38868623.97525533,20432910.93975833,368.0,Manufacturing,5.0,BBB,Baa2,0.7689032564475791,2.822193950936975,1.9986280528589828,2026-08-31
CP-C-00299,CORPORATE,NC,,,,67345955.71870157,77431284.360537,54743472.01428717,9763110.391038366,410.0,Transportation,5.0,BBB,Baa2,2.8618609914598694,3.00325107244407,1.7432047413793055,2026-08-31
CP-C-00300,CORPORATE,CA,,,,30617658.42755718,27359400.725713782,15752483.440697704,5579437.598231616,135.0,Healthcare,6.0,BBB-,Baa3,1.3571634098774301,3.336239605287023,2.0191648739161536,2026-08-31
CP-C-00301,CORPORATE,TX,,,,74772650.97396724,68859879.00417192,51402070.97923281,15240849.712533738,357.0,Construction,5.0,BBB,Baa2,3.103968470014521,9.03420683896003,2.2712350531954346,2026-08-31
CP-C-00302,CORPORATE,CA,,,,54618378.723308206,74548645.33958872,48609980.583808884,6695106.466069722,220.0,Retail,5.0,BBB,Baa2,1.8740355774472657,2.207519969572318,1.979134723826672,2026-08-31
CP-C-00303,CORPORATE,GA,,,,46673973.15188131,49090828.89429365,34675660.31966941,4554968.544305326,139.0,Technology,7.0,BB+,Ba1,2.4054980793433627,3.5461832950587007,2.135504945998838,2026-08-31
CP-C-00304,CORPORATE,GA,,,,28069036.547386844,30854477.03612033,17230902.65249107,3634408.6491038245,181.0,Healthcare,4.0,BBB+,Baa1,1.2647857432478624,3.873991908604454,1.199074105643787,2026-08-31
CP-C-00305,CORPORATE,FL,,,,45403513.17164138,45726792.62503172,24477911.741463594,9553130.079313627,239.0,Real Estate,6.0,BBB-,Baa3,1.1519623963063628,2.4374523040103826,1.313479527089588,2026-08-31
CP-C-00306,CORPORATE,CA,,,,19194358.839147855,28716180.715004217,14850123.194292093,3638083.1862514317,63.0,Healthcare,4.0,BBB+,Baa1,1.070969392136881,1.6695416165795398,2.0115195628197085,2026-08-31
CP-C-00307,CORPORATE,NY,,,,181732224.96148467,274775451.80883324,191448376.9906862,12206994.585373731,682.0,Healthcare,6.0,BBB-,Baa3,2.29755307513798,2.9697362729294454,2.5174203658584045,2026-08-31
CP-C-00308,CORPORATE,VA,,,,23943078.899909116,38187926.739585966,23452284.7195546,5768096.751702679,81.0,Construction,4.0,BBB+,Baa1,1.5915346401381076,1.822880401942066,1.6741904112923658,2026-08-31
CP-C-00309,CORPORATE,FL,,,,110729887.21012866,100886580.6313891,50561010.993632324,19993741.33051326,683.0,Transportation,4.0,BBB+,Baa1,1.004678364449131,2.27123292350535,0.4,2026-08-31
CP-C-00310,CORPORATE,GA,,,,35604037.60846139,58888581.60348294,35518376.65531457,3185283.2328816624,165.0,Transportation,5.0,BBB,Baa2,1.5198145131413714,3.291741267819139,1.0645924291685116,2026-08-31
CP-C-00311,CORPORATE,VA,,,,185994844.632306,136248124.23613423,77931372.18755402,40894075.4460324,882.0,Real Estate,5.0,BBB,Baa2,1.4327712030238304,3.4548871522052105,1.5306765611733217,2026-08-31
CP-C-00312,CORPORATE,GA,,,,103569237.96958503,141719368.79700682,104894074.3302584,15948926.21023501,376.0,Hospitality,6.0,BBB-,Baa3,2.848424591009666,1.0996068472984886,1.45595003027663,2026-08-31
CP-C-00313,CORPORATE,NY,,,,41587307.28435496,46876078.08168965,31277538.535704702,5245206.5732091665,120.0,Manufacturing,8.0,BB,Ba2,2.005158139548745,2.0244416322892183,2.0867470882130124,2026-08-31
CP-C-00314,CORPORATE,TX,,,,74681560.8093569,68101627.8073732,31115059.30263766,18166845.037873868,215.0,Transportation,2.0,AA,Aa2,0.8412529347958808,2.683004065273351,1.3738329037314858,2026-08-31
CP-C-00315,CORPORATE,VA,,,,54846382.86948307,78509931.9012809,36833826.18760589,6245275.937992574,218.0,Manufacturing,4.0,BBB+,Baa1,0.8838116123580078,3.904598759409923,1.6632391005738325,2026-08-31
CP-C-00316,CORPORATE,TX,,,,215158182.43910074,208978136.51292533,127518297.71426284,42012771.712995164,725.0,Real Estate,6.0,BBB-,Baa3,1.5654130869254381,4.675324386610593,2.2012251296642904,2026-08-31
CP-C-00317,CORPORATE,NC,,,,27079451.682456587,33112611.848129705,17189798.711102024,6350814.353512704,115.0,Transportation,5.0,BBB,Baa2,1.0795704605191923,1.7463184088904522,1.091194408308246,2026-08-31
CP-C-00318,CORPORATE,NC,,,,105620483.71828163,148065023.84801313,93142534.17703852,16046659.288103014,362.0,Transportation,5.0,BBB,Baa2,1.6958906039225385,1.5659863833775356,1.5899432987218065,2026-08-31
CP-C-00319,CORPORATE,VA,,,,43633247.26379865,46112744.07191943,30130489.98883915,6806487.217107412,229.0,Retail,5.0,BBB,Baa2,2.068382401190003,5.7198599929221,2.186248832314865,2026-08-31
CP-C-00320,CORPORATE,NC,,,,669442498.3992779,1042485361.6639509,705339934.9785317,93976601.89390986,4329.0,Transportation,7.0,BB+,Ba1,2.092094031685218,2.8141284966086877,2.182955907051599,2026-08-31
CP-C-00321,CORPORATE,GA,,,,32046486.167679284,32257743.39666417,22883720.925637636,2715412.270371825,102.0,Real Estate,5.0,BBB,Baa2,2.441184773811586,2.683304679499059,1.344795127321564,2026-08-31
CP-C-00322,CORPORATE,TX,,,,14039354.879529586,23097473.58991097,16881000.830841526,3025579.965984295,54.0,Manufacturing,4.0,BBB+,Baa1,2.715527194454961,1.8710232692796642,1.4431429743019668,2026-08-31
CP-C-00323,CORPORATE,NC,,,,23712534.519109454,20372217.40678672,13069463.017944507,5540642.161351244,72.0,Hospitality,5.0,BBB,Baa2,1.7896621359624492,1.7412537575279525,1.5585873548656162,2026-08-31
CP-C-00324,CORPORATE,GA,,,,84506179.97317576,117106365.78308411,34896160.46666123,10177689.373026991,337.0,Retail,5.0,BBB,Baa2,0.4244748000853141,1.498570966566883,2.094541379020863,2026-08-31
CP-C-00325,CORPORATE,CA,,,,14457517.841666112,22541055.48631549,15885881.440278238,1327875.4726308573,44.0,Healthcare,5.0,BBB,Baa2,2.386997143934546,5.336974759866403,2.3527216328198173,2026-08-31
CP-C-00326,CORPORATE,CA,,,,98440454.93473087,138009153.47202256,111890596.69444466,13954529.566807799,282.0,Healthcare,5.0,BBB,Baa2,4.283950206257177,5.185763234677419,2.0286780993389977,2026-08-31
CP-C-00327,CORPORATE,NY,,,,28922754.187064275,38519702.83029277,21973506.781068053,2305148.6649766015,135.0,Hospitality,5.0,BBB,Baa2,1.328009574871297,4.489256807096233,2.096854975437785,2026-08-31
CP-C-00328,CORPORATE,FL,,,,41768635.952512614,45512659.50538274,28401432.148043707,9806484.182599148,183.0,Construction,5.0,BBB,Baa2,1.659812680582628,5.327321657652964,2.1351528487256974,2026-08-31
CP-C-00329,CORPORATE,VA,,,,32417318.2872005,31681606.099880066,22179591.40025408,2478468.673158697,144.0,Construction,4.0,BBB+,Baa1,2.334198809556368,1.9192851696422888,1.4757499988986744,2026-08-31
CP-C-00330,CORPORATE,CA,,,,51251358.10462185,49264519.65425041,31466431.87073432,7961998.303070252,180.0,Healthcare,6.0,BBB-,Baa3,1.9049380275190624,9.532168395419266,2.75767267544232,2026-08-31
CP-C-00331,CORPORATE,GA,,,,47207494.22600197,79763136.8090727,57345036.29769081,6250148.587604694,238.0,Technology,5.0,BBB,Baa2,2.5579792662886924,2.029184179914587,1.991999796198199,2026-08-31
CP-C-00332,CORPORATE,CA,,,,15439417.119128656,25050551.022417244,17195861.427081905,3139080.840446735,45.0,Healthcare,6.0,BBB-,Baa3,2.3648462635753873,3.6498236111294027,0.8427406588674708,2026-08-31
CP-C-00333,CORPORATE,FL,,,,138539855.85073876,108836577.22621474,70011858.52516457,34389393.78047138,422.0,Healthcare,6.0,BBB-,Baa3,1.8032805096221052,7.265744700284821,1.938303730351798,2026-08-31
CP-C-00334,CORPORATE,GA,,,,47944113.59701518,43769315.322739154,19743334.207128037,5859481.118741358,279.0,Healthcare,2.0,AA,Aa2,0.8217493434347043,2.357510611806016,1.5398428584517758,2026-08-31
CP-C-00335,CORPORATE,VA,,,,28939327.91052803,41363449.17409447,20503632.2112126,6054518.799070057,131.0,Technology,6.0,BBB-,Baa3,0.982924838108452,2.178198004907453,0.9213603466947026,2026-08-31
CP-C-00336,CORPORATE,VA,,,,55102437.20963348,75282788.1147493,39803608.05788748,7105716.906302816,297.0,Construction,4.0,BBB+,Baa1,1.2433141139643147,6.636465860963168,0.9774584953451646,2026-08-31
CP-C-00337,CORPORATE,NY,,,,21964564.207966797,21584686.857350998,15734316.75185705,3381411.568393634,132.0,Technology,7.0,BB+,Ba1,2.689456644303805,2.0998260230223798,1.5142682323599397,2026-08-31
CP-C-00338,CORPORATE,CA,,,,42794563.12879498,45430199.75319982,24199435.797336504,6603826.415826797,190.0,Construction,2.0,AA,Aa2,1.1398287808976055,1.3822117951594222,1.4534312811244974,2026-08-31
CP-C-00339,CORPORATE,TX,,,,106060908.00529093,126564738.20503575,68569269.35185856,19471944.29651681,333.0,Retail,6.0,BBB-,Baa3,1.1823211486650842,2.09391357786091,2.7555320731256767,2026-08-31
CP-C-00340,CORPORATE,TX,,,,33950584.641362436,57374007.5866095,44487744.93164256,7309183.633088983,107.0,Healthcare,7.0,BB+,Ba1,4.136845757607024,1.6599410910812327,2.2017030617458064,2026-08-31
CP-C-00341,CORPORATE,VA,,,,38600572.64160162,42693354.11032635,31582972.570095807,9583376.519418012,151.0,Retail,5.0,BBB,Baa2,2.842654183903072,2.7482763271051978,1.5613492600416619,2026-08-31
CP-C-00342,CORPORATE,VA,,,,25852230.505926803,38863629.621822625,21457295.79711332,6184787.879134474,152.0,Technology,3.0,A,A2,1.2327291900292894,1.566164662042342,1.3977793455543432,2026-08-31
CP-C-00343,CORPORATE,NY,,,,31468499.936877854,44993353.9066295,35030655.43604587,7801316.45616615,110.0,Transportation,6.0,BBB-,Baa3,3.516181438139391,7.638873677437067,1.3494215196286405,2026-08-31
CP-C-00344,CORPORATE,TX,,,,15900800.38738379,18918560.248093065,9772178.360193413,1368378.6979156837,46.0,Hospitality,5.0,BBB,Baa2,1.0684201119047592,1.000703377070673,1.586125346673266,2026-08-31
CP-C-00345,CORPORATE,NY,,,,20863891.98258874,26578879.43201648,16658814.947449518,1806343.638951652,67.0,Retail,5.0,BBB,Baa2,1.9710058851316121,4.022078449533879,1.571416017889381,2026-08-31
CP-C-00346,CORPORATE,TX,,,,15889145.730261335,12089284.43633282,6642925.436462497,1304807.9582766003,77.0,Construction,7.0,BB+,Ba1,1.21970025050142,3.0322185311108787,1.58998510395709,2026-08-31
CP-C-00347,CORPORATE,TX,,,,28063173.10823867,26698490.773074366,19319874.698453933,6382092.098936608,102.0,Retail,7.0,BB+,Ba1,2.618360205094122,2.285947328885232,1.7626846185733764,2026-08-31
CP-C-00348,CORPORATE,NC,,,,206810184.92452458,223734916.2188893,147139482.94943517,43689378.37040612,618.0,Real Estate,5.0,BBB,Baa2,2.155136809662096,1.3069732812880743,1.8272185847275069,2026-08-31
CP-C-00349,CORPORATE,NY,,,,22671126.209520854,26215521.797509205,18075247.76481769,3631145.1289907754,89.0,Construction,6.0,BBB-,Baa3,2.220471656387377,1.0629293797783848,1.5332656092670938,2026-08-31
CP-C-00350,CORPORATE,CA,,,,347472120.71205264,292295487.69065994,175606686.30174047,32942619.719716176,1738.0,Real Estate,6.0,BBB-,Baa3,1.5049146465773515,1.6852965335876169,2.1503260966791196,2026-08-31
CP-C-00351,CORPORATE,NC,,,,19105932.209783886,20488301.14146591,11176937.952263385,3818053.8514114777,66.0,Manufacturing,3.0,A,A2,1.2003546339191433,1.7637650429730691,1.3289496782309016,2026-08-31
CP-C-00352,CORPORATE,GA,,,,123489272.3197245,143184013.350967,90125468.211546,12094351.303661251,436.0,Real Estate,4.0,BBB+,Baa1,1.698604211154394,0.8941552200752783,1.7856444084115726,2026-08-31
CP-C-00353,CORPORATE,VA,,,,21323848.215632003,31849316.675403055,18638931.016662374,2464204.12427985,106.0,Technology,5.0,BBB,Baa2,1.4109301195404456,1.772252788736361,1.809246190170062,2026-08-31
CP-C-00354,CORPORATE,CA,,,,233444922.20844272,395884341.3155987,152486439.32668537,30252587.435393598,732.0,Real Estate,5.0,BBB,Baa2,0.6264903603550004,1.9904674364526689,1.7136764130858846,2026-08-31
CP-C-00355,CORPORATE,VA,,,,16274262.570928112,26368242.822245598,20426027.90094908,3074392.1024831706,82.0,Technology,6.0,BBB-,Baa3,3.43744347376994,1.3130711744316594,1.0490576457038663,2026-08-31
CP-C-00356,CORPORATE,CA,,,,67618121.09981164,70478283.3399313,45982867.49672069,8297629.298261911,278.0,Real Estate,7.0,BB+,Ba1,1.8772029750809776,1.1012666313186046,1.8384763410286986,2026-08-31
CP-C-00357,CORPORATE,NY,,,,40278816.83633767,38135911.51408843,26126084.06037545,2899872.170827257,149.0,Technology,6.0,BBB-,Baa3,2.1753921245802963,1.8936284410736912,1.5480056043996175,2026-08-31
CP-C-00358,CORPORATE,TX,,,,19958132.68805959,17326813.096061222,10090715.184146404,2138723.502783429,75.0,Transportation,7.0,BB+,Ba1,1.4814880549209557,1.8299937982029408,2.6744978258049623,2026-08-31
CP-C-00359,CORPORATE,TX,,,,57949435.39193513,42264588.135193296,31972290.256651334,3489796.1192642706,285.0,Retail,6.0,BBB-,Baa3,3.467022722032618,5.018422086832563,2.3607784455848266,2026-08-31
CP-C-00360,CORPORATE,GA,,,,12979381.478969924,9127906.288392019,4632770.25518855,1241478.5961769982,51.0,Healthcare,3.0,A,A2,1.0306184776096745,2.189038783749432,1.6080278021855046,2026-08-31
CP-C-00361,CORPORATE,CA,,,,124818177.49419948,190078782.94218317,101709666.32739787,29273592.130377773,404.0,Hospitality,5.0,BBB,Baa2,1.1509639365386675,1.699938542209297,1.08152976125074,2026-08-31
CP-C-00362,CORPORATE,NC,,,,32296992.73438508,43358034.37323946,31508644.913247894,3558963.1967893178,197.0,Manufacturing,6.0,BBB-,Baa3,2.6590943794728075,1.5995652402118512,1.43162113915638,2026-08-31
CP-C-00363,CORPORATE,TX,,,,18667500.50926572,25892009.632465202,17947986.508751713,3402167.3282626295,107.0,Construction,5.0,BBB,Baa2,2.2593069316698813,2.420445590196308,1.9559563223778649,2026-08-31
CP-C-00364,CORPORATE,CA,,,,125372132.05544175,176692211.88936988,108033470.19219226,24523144.44268783,394.0,Healthcare,6.0,BBB-,Baa3,1.8779550037818742,1.1944000676088695,2.4374978644555,2026-08-31
CP-C-00365,CORPORATE,VA,,,,27808415.24049801,28219602.347690288,20548909.29032365,5534117.333882675,111.0,Hospitality,5.0,BBB,Baa2,2.678885615242975,1.4412378127420817,1.3388992860392548,2026-08-31
CP-C-00366,CORPORATE,NC,,,,90348037.25121102,75419768.6873088,52451375.34933274,9296234.733468506,568.0,Technology,6.0,BBB-,Baa3,2.2836327546955304,2.425844406195966,2.114749820912174,2026-08-31
CP-C-00367,CORPORATE,VA,,,,36483658.35487201,34677734.37584141,15725032.17795021,5594809.105419951,171.0,Retail,5.0,BBB,Baa2,0.8296986895989893,5.391077367501444,0.944767201729626,2026-08-31
CP-C-00368,CORPORATE,NY,,,,50645997.23844349,68214918.73461325,39510897.369397216,5533416.1798184095,151.0,Healthcare,1.0,AAA,Aaa,1.3764934490077094,1.4943412953534945,2.2009350518961064,2026-08-31
CP-C-00369,CORPORATE,CA,,,,24328908.000735756,29875687.70740777,15155266.836388478,4203775.940000078,97.0,Transportation,4.0,BBB+,Baa1,1.0295403215152146,3.835951011226853,1.2986601409826837,2026-08-31
CP-C-00370,CORPORATE,NY,,,,85542824.92207332,64056236.89490733,46307525.303234115,18316426.613430947,427.0,Technology,2.0,AA,Aa2,2.6090640474973528,5.953375214174869,1.131601517357015,2026-08-31
CP-C-00371,CORPORATE,TX,,,,66744334.59959964,108119384.37451169,59189618.54744563,9896404.32733202,253.0,Healthcare,4.0,BBB+,Baa1,1.4256117789060299,3.212669217146322,1.63706084060032,2026-08-31
CP-C-00372,CORPORATE,NC,,,,71474207.45494156,72847924.44695443,40529400.37160029,15374149.392650979,288.0,Transportation,4.0,BBB+,Baa1,1.2540609922996977,1.664076419128298,1.0829789010487378,2026-08-31
CP-C-00373,CORPORATE,GA,,,,20766549.58821782,25522226.517982803,16710859.832247484,2472096.418915981,130.0,Transportation,5.0,BBB,Baa2,2.068828547320481,3.0285651505533426,1.3289593687496115,2026-08-31
CP-C-00374,CORPORATE,TX,,,,150763386.75334433,180318419.7327637,96536348.53786735,10404060.018498736,435.0,Healthcare,6.0,BBB-,Baa3,1.152231583214285,2.6301354907746073,1.2813554911855236,2026-08-31
CP-C-00375,CORPORATE,TX,,,,59147483.1857403,77412788.15066607,38106765.91909665,10504852.92231115,228.0,Real Estate,5.0,BBB,Baa2,0.9694892475914397,2.3506181805672375,2.5575558018591957,2026-08-31
CP-C-00376,CORPORATE,NC,,,,38499260.78884358,39289337.00127248,27211087.5078322,6627590.385192359,149.0,Construction,6.0,BBB-,Baa3,2.2528999357572967,2.304536500633583,2.085148163048012,2026-08-31
CP-C-00377,CORPORATE,CA,,,,69059915.00899959,96368413.14587146,78635368.94194967,4513240.368770712,217.0,Real Estate,6.0,BBB-,Baa3,4.783884593952362,1.2400694593817485,1.8602052608121018,2026-08-31
CP-C-00378,CORPORATE,TX,,,,23697341.43883905,24863247.46239062,12623410.870850474,2905366.726673812,100.0,Hospitality,2.0,AA,Aa2,1.031338186293716,4.074231058776854,2.3434844754451274,2026-08-31
CP-C-00379,CORPORATE,CA,,,,88691558.80621858,85126556.09753126,39901461.48147911,17610957.636241104,295.0,Real Estate,5.0,BBB,Baa2,0.8822858596589095,4.207083491428068,1.5855363835494138,2026-08-31
CP-C-00380,CORPORATE,GA,,,,60425506.88029322,101023460.87791742,52135994.5436506,12823031.618699739,238.0,Technology,4.0,BBB+,Baa1,1.0664491014357758,1.4345746713011303,1.6935346047206814,2026-08-31
