as_of_date,instrument_id,counterparty_id,product_type,segment,origination_date,maturity_date,original_balance,current_balance,undrawn_amount,interest_rate,days_past_due,watchlist_flag,forbearance_flag,default_flag,chargeoff_flag,collateral_type,collateral_value,ltv,risk_grade,state
2026-08-31,LN-001338,CP-C-00482,Revolving Credit Facility,COMMERCIAL,2023-09-13,2033-09-08,1753753.497079024,443939.7636923622,1767309.1131984321,0.17768917837366477,0,0,0,0,0,Unsecured,0.0,,AA,FL
2026-08-31,LN-001339,CP-C-00437,Commercial Real Estate,COMMERCIAL,2026-05-05,2041-04-28,11278325.459947893,11072622.269347187,0.0,0.19532715545885473,0,0,0,0,0,Commercial Real Estate,14607580.198160022,0.7580052355791207,BBB+,GA
2026-08-31,LN-001340,CP-C-00154,Revolving Credit Facility,COMMERCIAL,2020-11-01,2030-10-28,1857921.3344505376,1160680.5043479684,2839048.311430124,0.08189054029668777,0,0,0,0,0,Unsecured,0.0,,BBB,CA
2026-08-31,LN-001341,CP-C-00039,Equipment Lease,COMMERCIAL,2024-06-09,2029-06-07,106052.77761882602,70384.71109635991,0.0,0.1655484055561967,0,0,0,0,0,Equipment,64395.39227407748,1.0930084996887806,BBB+,TX
2026-08-31,LN-001342,CP-I-00156,Mortgage,RETAIL,2024-10-03,2054-09-20,570162.1159320665,538317.1251860711,0.0,0.19946870707640416,0,0,0,0,0,Residential Real Estate,762949.0956427031,0.7055741048262157,,NY
2026-08-31,LN-001343,CP-C-00337,Commercial Real Estate,COMMERCIAL,2025-05-19,2040-05-12,3986729.5550909843,3757767.622180952,0.0,0.16369387318104947,0,0,0,1,0,Commercial Real Estate,2910924.472090266,1.2909189703168726,BB+,NY
2026-08-31,LN-001344,CP-C-00643,Commercial Term Loan,COMMERCIAL,2019-12-16,2026-12-12,4776622.887807307,1305552.1112841882,0.0,0.19742884768150876,0,0,0,0,0,Business Assets,1129156.409880241,1.1562190143548456,BBB+,NY
2026-08-31,LN-001345,CP-C-00443,Revolving Credit Facility,COMMERCIAL,2022-01-29,2032-01-25,681440.3410442857,956764.0030992028,505739.1322303725,0.07058606757511755,0,0,0,0,0,Unsecured,0.0,,BBB+,CA
2026-08-31,LN-001346,CP-I-00233,Mortgage,RETAIL,2023-10-10,2053-09-26,654959.52025036,612908.0613516074,0.0,0.07860213932732345,0,0,0,0,0,Residential Real Estate,664306.1753634866,0.9226288781919635,,GA
2026-08-31,LN-001347,CP-I-00656,Personal Loan,RETAIL,2024-04-24,2028-04-22,20537.328785563073,10611.602687817145,0.0,0.10393450161503798,0,1,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001348,CP-C-00131,Commercial Real Estate,COMMERCIAL,2024-07-04,2039-06-28,8879851.65088081,8097760.809338704,0.0,0.19297219227970813,0,0,0,0,0,Commercial Real Estate,8289692.956831793,0.9768468930643671,BBB+,FL
2026-08-31,LN-001349,CP-I-01598,Mortgage,RETAIL,2020-12-05,2050-11-22,391798.49027035275,342090.88251754275,0.0,0.043118916327094386,0,0,0,0,0,Residential Real Estate,350165.0125542781,0.9769419280988737,,NC
2026-08-31,LN-001350,CP-I-00709,Auto Loan,RETAIL,2022-04-24,2027-04-22,95987.82325038916,29042.461868859955,0.0,0.10656213031058276,0,0,0,0,0,Vehicle,21797.090255039944,1.332400863098905,,FL
2026-08-31,LN-001351,CP-I-00335,Credit Card,RETAIL,2021-01-12,2031-01-08,8898.01778763238,6486.591409890695,7134.253937510274,0.1821626237235076,0,0,0,0,0,Unsecured,0.0,,,NC
2026-08-31,LN-001352,CP-C-00070,Commercial Term Loan,COMMERCIAL,2022-04-26,2029-04-22,3702580.1834478835,1862230.2750973615,0.0,0.10299946912819788,45,1,0,0,0,Business Assets,2606537.0318947374,0.7144461223110549,BBB+,VA
2026-08-31,LN-001353,CP-I-00195,Personal Loan,RETAIL,2021-01-17,2025-01-15,8824.365061262335,2291.678171566287,0.0,0.04780191621542516,0,1,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001354,CP-C-00066,Revolving Credit Facility,COMMERCIAL,2023-04-27,2033-04-22,1105618.085267546,1601198.1317573658,640092.4784418244,0.13991132180549393,0,0,0,0,0,Unsecured,0.0,,BBB-,TX
2026-08-31,LN-001355,CP-I-00431,Personal Loan,RETAIL,2021-03-24,2025-03-22,27091.996073260038,7005.265292414164,0.0,0.06392718568085887,30,1,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001356,CP-I-00593,Credit Card,RETAIL,2020-07-28,2030-07-24,6160.618636355532,2455.828216547084,8759.313697059973,0.14575851058112638,0,1,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001357,CP-I-00605,Auto Loan,RETAIL,2023-07-10,2028-07-07,44309.042294279636,22369.630634938927,0.0,0.12492106657913044,0,0,0,0,0,Vehicle,31683.76648140408,0.7060281374081004,,TX
2026-08-31,LN-001358,CP-I-00797,Credit Card,RETAIL,2021-12-02,2031-11-28,15951.888353679846,6844.283110520713,26625.7316645564,0.09544422794020918,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001359,CP-C-00540,Equipment Lease,COMMERCIAL,2021-03-01,2026-02-27,860859.7851020512,226017.67728012629,0.0,0.0682778204816986,30,1,0,0,0,Equipment,293607.9590584571,0.769794109141048,BB+,VA
2026-08-31,LN-001360,CP-I-00200,Personal Loan,RETAIL,2026-05-01,2030-04-29,27752.38957221098,25190.39686857534,0.0,0.12208152241843251,0,1,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001361,CP-C-00053,Commercial Term Loan,COMMERCIAL,2023-09-14,2030-09-10,1400036.8294909033,920267.8661578723,0.0,0.08924864891527938,0,0,0,0,0,Business Assets,775083.8933259189,1.1873138818676292,BBB+,NC
2026-08-31,LN-001362,CP-I-01089,Mortgage,RETAIL,2023-03-13,2053-02-27,202625.63592158904,180499.469492686,0.0,0.09390164541049623,0,0,0,0,0,Residential Real Estate,168416.93421606967,1.071741807513935,,NY
2026-08-31,LN-001363,CP-I-01365,Mortgage,RETAIL,2025-02-27,2055-02-14,146668.84669859966,143883.31980282054,0.0,0.16246764445977133,0,0,0,0,0,Residential Real Estate,176090.88905433903,0.8170969013531432,,FL
2026-08-31,LN-001364,CP-I-00918,Mortgage,RETAIL,2025-11-21,2055-11-08,330732.8544917201,327811.07958711503,0.0,0.08267113238014831,120,1,0,1,0,Residential Real Estate,368927.3099731564,0.8885519470243798,,CA
2026-08-31,LN-001365,CP-I-00125,Auto Loan,RETAIL,2026-05-16,2031-05-14,40038.769978072865,39643.53680661597,0.0,0.04897199341756635,0,0,0,0,0,Vehicle,44095.35002191326,0.8990412092639031,,VA
2026-08-31,LN-001366,CP-C-00189,Revolving Credit Facility,COMMERCIAL,2021-02-15,2031-02-11,337357.00594059547,91521.29185288624,336401.80309492163,0.17166897862863634,0,0,0,0,0,Unsecured,0.0,,BBB+,NY
2026-08-31,LN-001367,CP-I-00127,Mortgage,RETAIL,2023-07-22,2053-07-08,255058.4749664805,238120.01829815967,0.0,0.1578468757080354,0,0,0,0,0,Residential Real Estate,273463.7054286211,0.8707554734729258,,VA
2026-08-31,LN-001368,CP-I-00726,Auto Loan,RETAIL,2019-09-29,2024-09-26,37426.11146065215,10244.28596343823,0.0,0.16639111170700271,0,0,0,0,0,Vehicle,8550.035309313333,1.1981571529043153,,NY
2026-08-31,LN-001369,CP-C-00351,Commercial Term Loan,COMMERCIAL,2022-10-11,2029-10-07,5312926.110337185,2929384.004264243,0.0,0.13924984719285863,0,0,0,0,0,Business Assets,3305849.613507852,0.8861213747578374,A,NC
2026-08-31,LN-001370,CP-C-00493,Revolving Credit Facility,COMMERCIAL,2022-10-14,2032-10-09,628755.3454484459,322260.9429678106,567285.9294312436,0.1851870911866773,0,0,0,0,0,Unsecured,0.0,,A,NY
2026-08-31,LN-001371,CP-C-00169,Commercial Term Loan,COMMERCIAL,2021-03-28,2028-03-24,574216.7474082642,218430.43770168905,0.0,0.05427041191622731,0,0,0,0,0,Business Assets,314140.0002405237,0.6953283171020759,BB+,NC
2026-08-31,LN-001372,CP-I-01392,Mortgage,RETAIL,2020-08-25,2050-08-12,205129.4945506176,175576.74255250677,0.0,0.10498959825866774,0,0,0,0,0,Residential Real Estate,153614.47555305564,1.1429700353458274,,NC
2026-08-31,LN-001373,CP-C-00179,Commercial Term Loan,COMMERCIAL,2020-12-17,2027-12-14,4599770.774465623,1559324.1047157403,0.0,0.16660342546273596,0,0,0,0,0,Business Assets,1283155.1360733868,1.2152264842172278,BBB,FL
2026-08-31,LN-001374,CP-C-00021,Commercial Term Loan,COMMERCIAL,2023-02-04,2030-01-31,1560498.5195353455,893138.4879542686,0.0,0.04438023808206996,0,0,0,0,0,Business Assets,844319.0051753803,1.0578211345233757,BB,FL
2026-08-31,LN-001375,CP-I-00104,Auto Loan,RETAIL,2020-04-14,2025-04-12,51794.47464227971,13357.103154127393,0.0,0.1299733354860127,0,0,0,0,0,Vehicle,18332.37451883925,0.7286073683690554,,GA
2026-08-31,LN-001376,CP-I-00973,Mortgage,RETAIL,2021-02-10,2051-01-28,148078.56957953353,125045.21018822683,0.0,0.11940932151408004,30,1,0,0,0,Residential Real Estate,166579.83208610932,0.750662361837343,,GA
2026-08-31,LN-001377,CP-I-01243,Personal Loan,RETAIL,2026-03-02,2030-02-28,49861.647853927156,46521.35132403178,0.0,0.0804175965809664,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001378,CP-I-00315,Mortgage,RETAIL,2020-03-08,2050-02-23,326441.82724315266,275030.8079732549,0.0,0.07749489995199543,0,0,0,0,0,Residential Real Estate,379704.89781443204,0.7243277860157256,,NC
2026-08-31,LN-001379,CP-C-00357,Commercial Term Loan,COMMERCIAL,2026-04-14,2033-04-10,2029595.522742007,1883936.457958192,0.0,0.0461378532047848,0,0,0,0,0,Business Assets,1828096.8770606061,1.0305451979040468,BBB-,NY
2026-08-31,LN-001380,CP-I-00960,Mortgage,RETAIL,2022-08-24,2052-08-10,387822.61013639485,341176.0140014168,0.0,0.21269522072637215,0,1,0,0,0,Residential Real Estate,326356.366877991,1.0454094009723,,FL
2026-08-31,LN-001381,CP-I-01083,Mortgage,RETAIL,2024-11-26,2054-11-13,179295.17634876387,167211.39114724996,0.0,0.18844301139570543,0,0,0,0,0,Residential Real Estate,186215.82752890218,0.8979440328255525,,FL
2026-08-31,LN-001382,CP-C-00387,Commercial Term Loan,COMMERCIAL,2020-09-09,2027-09-06,2437940.204837475,794204.2797432309,0.0,0.1952555971106096,0,0,0,0,0,Business Assets,596351.6238895768,1.3317718069805902,BBB+,VA
2026-08-31,LN-001383,CP-C-00002,Commercial Term Loan,COMMERCIAL,2023-04-16,2030-04-12,1589306.7027111247,980896.1563397234,0.0,0.11171952818162631,0,0,0,0,0,Business Assets,1078292.7193041646,0.9096752104314565,BBB,NC
2026-08-31,LN-001384,CP-I-00294,Personal Loan,RETAIL,2021-08-07,2025-08-05,10552.333900836036,2675.9091717895085,0.0,0.19483305112643534,0,0,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001385,CP-C-00252,Commercial Term Loan,COMMERCIAL,2025-08-08,2032-08-04,975976.8272144143,828769.0244504253,0.0,0.06696446954982473,0,0,0,0,0,Business Assets,688481.6047746358,1.2037634973874292,A,NC
2026-08-31,LN-001386,CP-I-01254,Credit Card,RETAIL,2020-12-23,2030-12-19,5674.8243549807075,2912.5461183604048,4640.552021643914,0.16648452739575434,0,1,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001387,CP-I-01025,Mortgage,RETAIL,2025-12-09,2055-11-26,146050.0437717735,139321.231450929,0.0,0.21782018466929456,0,1,0,0,0,Residential Real Estate,147350.48284454338,0.9455091612961638,,CA
2026-08-31,LN-001388,CP-I-00060,Auto Loan,RETAIL,2021-12-10,2026-12-08,53352.77460930811,14554.510218949363,0.0,0.07313734999716767,30,1,0,0,0,Vehicle,13659.771176427601,1.0655017592143707,,NC
2026-08-31,LN-001389,CP-I-01417,Mortgage,RETAIL,2022-01-19,2052-01-06,87842.37931165102,75968.27670571295,0.0,0.041996029567342524,0,0,0,0,0,Residential Real Estate,87279.73895310482,0.8703999074347657,,FL
2026-08-31,LN-001390,CP-C-00382,Commercial Real Estate,COMMERCIAL,2023-10-24,2038-10-17,8815725.606779024,7730822.047969691,0.0,0.0805703961100864,0,0,0,0,0,Commercial Real Estate,9049427.894591458,0.8542884851969644,BBB+,FL
2026-08-31,LN-001391,CP-I-00118,Mortgage,RETAIL,2023-08-05,2053-07-22,203280.74786514905,180918.2163362404,0.0,0.20042899530149705,0,0,0,0,0,Residential Real Estate,195544.6602766718,0.9252015170358691,,CA
2026-08-31,LN-001392,CP-C-00413,Equipment Lease,COMMERCIAL,2024-01-20,2029-01-17,261388.89879681813,149006.30232430535,0.0,0.11860442718997877,0,1,0,0,0,Equipment,181210.9965243851,0.8222806848493543,B+,NC
2026-08-31,LN-001393,CP-C-00548,Commercial Term Loan,COMMERCIAL,2020-10-31,2027-10-28,1236629.9838163254,414880.9006295534,0.0,0.11176660714886005,0,0,0,0,0,Business Assets,519772.81681515515,0.7981966105339748,BBB-,GA
2026-08-31,LN-001394,CP-C-00572,Commercial Real Estate,COMMERCIAL,2021-06-03,2036-05-27,3223847.9658896774,2407229.778392567,0.0,0.1792121931133896,0,0,0,0,0,Commercial Real Estate,1885690.784330635,1.2765771559132177,BBB,VA
2026-08-31,LN-001395,CP-I-00101,Credit Card,RETAIL,2024-07-07,2034-07-03,6516.088146211251,4040.51636947959,4546.4822590639,0.1080925007689896,0,1,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001396,CP-I-00118,Auto Loan,RETAIL,2020-06-30,2025-06-28,31352.27630883579,7984.7689757532835,0.0,0.2186328582551407,0,0,0,0,0,Vehicle,6208.51633626921,1.2860993743557498,,CA
2026-08-31,LN-001398,CP-I-00690,Mortgage,RETAIL,2024-10-07,2054-09-24,285649.62206280645,282020.98817950126,0.0,0.046291502867738296,30,1,0,0,0,Residential Real Estate,216628.5803153218,1.301864175858029,,TX
2026-08-31,LN-001399,CP-I-00841,Mortgage,RETAIL,2023-11-30,2053-11-16,208343.42194252042,192922.77471826406,0.0,0.16605366925595383,0,1,0,0,0,Residential Real Estate,234695.67608712116,0.8220124798833081,,GA
2026-08-31,LN-001400,CP-I-00403,Mortgage,RETAIL,2021-12-24,2051-12-11,306237.20864047686,260700.96415379382,0.0,0.13529023739210563,0,0,0,0,0,Residential Real Estate,340918.5293078924,0.7647016566774756,,GA
2026-08-31,LN-001401,CP-C-00355,Equipment Lease,COMMERCIAL,2023-03-09,2028-03-06,1711915.3307865972,742022.6649108311,0.0,0.13484285644902888,0,0,0,0,0,Equipment,837993.6473412161,0.8854752864357845,BBB-,VA
2026-08-31,LN-001402,CP-I-01626,Credit Card,RETAIL,2023-09-03,2033-08-29,6519.6036859097585,6512.1570551185505,2762.061945641637,0.12734916239679978,0,0,0,0,0,Unsecured,0.0,,,NC
2026-08-31,LN-001403,CP-C-00601,Equipment Lease,COMMERCIAL,2020-11-29,2025-11-27,2263788.288686369,600790.8927283642,0.0,0.07029744317386179,0,0,0,0,0,Equipment,811849.0347700869,0.7400278463082811,BB,NY
2026-08-31,LN-001404,CP-I-00484,Credit Card,RETAIL,2021-05-29,2031-05-25,10310.919256445055,9263.720579651985,11190.698378390785,0.13676382491959638,0,0,0,0,0,Unsecured,0.0,,,VA
2026-08-31,LN-001405,CP-C-00368,Commercial Term Loan,COMMERCIAL,2024-07-26,2031-07-23,1043544.3583093409,772417.5225464919,0.0,0.08573380875896026,0,0,0,0,0,Business Assets,823471.0652154589,0.9380020199548736,AAA,NY
2026-08-31,LN-001406,CP-I-00843,Personal Loan,RETAIL,2023-10-03,2027-10-01,107501.42522180715,46558.83380169284,0.0,0.08648334866825244,0,1,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001407,CP-C-00441,Commercial Term Loan,COMMERCIAL,2023-04-02,2030-03-29,1422299.1907519766,842577.8934019412,0.0,0.17215160847473962,45,1,0,0,0,Business Assets,928794.9663382337,0.9071731910044661,BB+,NC
2026-08-31,LN-001408,CP-I-01332,Personal Loan,RETAIL,2024-02-09,2028-02-07,29401.433878645006,14659.740794038751,0.0,0.1165761788266941,0,1,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001409,CP-C-00561,Equipment Lease,COMMERCIAL,2019-09-11,2024-09-08,532902.4812049873,138672.10269400702,0.0,0.1748447440020934,0,0,0,0,0,Equipment,118245.08761017509,1.1727514901183445,BB+,GA
2026-08-31,LN-001410,CP-I-00087,Mortgage,RETAIL,2020-06-25,2050-06-12,145529.38682692946,117188.45173175084,0.0,0.0461786053560202,0,0,0,0,0,Residential Real Estate,141578.43818353437,0.8277281006577731,,NC
2026-08-31,LN-001411,CP-I-00100,Mortgage,RETAIL,2020-11-04,2050-10-22,241523.53544964708,203404.6634967698,0.0,0.060406346904399236,0,0,0,0,0,Residential Real Estate,199214.21823608203,1.021034870391238,,NC
2026-08-31,LN-001412,CP-I-00834,Mortgage,RETAIL,2020-06-21,2050-06-08,309020.30870470323,263910.1032080643,0.0,0.04592555419400781,0,0,0,0,0,Residential Real Estate,232475.15907923502,1.1352185078755672,,NC
2026-08-31,LN-001413,CP-I-01636,Auto Loan,RETAIL,2020-07-01,2025-06-29,67587.16173744862,17543.38148896094,0.0,0.14319225267537175,0,0,0,0,0,Vehicle,18861.796014833133,0.9301013262557087,,NY
2026-08-31,LN-001414,CP-I-01525,Personal Loan,RETAIL,2022-05-08,2026-05-06,18977.601888400077,5207.246392314961,0.0,0.06560224945078229,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001415,CP-C-00004,Commercial Term Loan,COMMERCIAL,2021-04-16,2028-04-12,1964181.7003209512,740538.8814654856,0.0,0.12558146605328646,0,0,0,0,0,Business Assets,958868.2120119636,0.7723051741507163,BBB,FL
2026-08-31,LN-001416,CP-I-00621,Mortgage,RETAIL,2021-04-25,2051-04-12,526930.7297228063,451224.55470121675,0.0,0.21931492366798608,0,0,0,0,0,Residential Real Estate,522812.6948911452,0.8630711516964334,,GA
2026-08-31,LN-001417,CP-C-00388,Revolving Credit Facility,COMMERCIAL,2025-03-22,2035-03-18,590161.4646125863,523444.6608299425,312521.3222101321,0.17298726989410695,0,0,0,0,0,Unsecured,0.0,,AA,FL
2026-08-31,LN-001418,CP-I-01304,Credit Card,RETAIL,2020-09-07,2030-09-03,4059.099178797323,1755.4557478330876,6154.994283283442,0.15103898760361037,0,0,0,0,0,Unsecured,0.0,,,FL
2026-08-31,LN-001419,CP-I-01455,Credit Card,RETAIL,2022-01-07,2032-01-03,13206.230294683788,12757.456283667494,4405.833853674625,0.11776853844099536,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001420,CP-I-00274,Credit Card,RETAIL,2025-01-19,2035-01-15,9154.739779862319,10022.662294040923,3465.2735192573527,0.043393391734948286,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001421,CP-I-00497,Mortgage,RETAIL,2021-04-06,2051-03-24,167950.2876528378,145823.4888763092,0.0,0.18823942787582926,0,0,0,0,0,Residential Real Estate,176441.85441091264,0.8264676732353038,,GA
2026-08-31,LN-001422,CP-I-00135,Personal Loan,RETAIL,2020-11-19,2024-11-17,20720.361733011847,5461.430101662638,0.0,0.2137320762617518,30,1,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001423,CP-C-00528,Commercial Term Loan,COMMERCIAL,2022-12-31,2029-12-27,559405.6738690108,316765.06605420064,0.0,0.0645856248889918,0,0,0,0,0,Business Assets,324595.03077659785,0.9758777430952534,BBB+,FL
2026-08-31,LN-001424,CP-I-00248,Mortgage,RETAIL,2023-04-28,2053-04-14,366022.404963443,337867.57597234636,0.0,0.06635713888023083,0,1,0,0,0,Residential Real Estate,413557.34997378726,0.8169787720947569,,CA
2026-08-31,LN-001425,CP-C-00605,Commercial Real Estate,COMMERCIAL,2024-01-20,2039-01-13,2980977.31243342,2631562.999978241,0.0,0.10165206926940767,0,0,0,0,0,Commercial Real Estate,3100678.264711042,0.848705597716531,BB+,GA
2026-08-31,LN-001426,CP-I-00266,Mortgage,RETAIL,2026-02-04,2056-01-22,248676.11681526084,254113.9955248267,0.0,0.12053634277787956,0,0,0,0,0,Residential Real Estate,254982.78091369913,0.9965927683988729,,FL
2026-08-31,LN-001427,CP-I-00684,Mortgage,RETAIL,2025-08-24,2055-08-11,402254.03150283534,398364.01500751654,0.0,0.16582918421642917,0,0,0,0,0,Residential Real Estate,430042.2096207883,0.9263370108687573,,GA
2026-08-31,LN-001428,CP-I-01468,Personal Loan,RETAIL,2024-06-19,2028-06-17,19315.4851647535,10794.217668632766,0.0,0.07676950117257983,0,1,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001429,CP-I-00931,Personal Loan,RETAIL,2025-09-19,2029-09-17,15525.112405217209,12914.282550314072,0.0,0.058349737141874004,0,0,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001430,CP-I-01615,Personal Loan,RETAIL,2020-07-05,2024-07-03,9160.970796664018,2395.737606286241,0.0,0.07482613723674725,0,1,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001431,CP-I-00742,Mortgage,RETAIL,2020-07-07,2050-06-24,630754.0054834377,511643.8286357494,0.0,0.16204615797378386,0,0,0,0,0,Residential Real Estate,569792.1117859082,0.897948248234073,,VA
2026-08-31,LN-001432,CP-I-00390,Auto Loan,RETAIL,2024-03-28,2029-03-26,82399.10056396591,49842.48198576025,0.0,0.08744361114502106,0,0,0,0,0,Vehicle,66499.037682655,0.7495218535885776,,CA
2026-08-31,LN-001433,CP-C-00199,Commercial Term Loan,COMMERCIAL,2025-11-24,2032-11-20,1569717.0994207175,1378203.918683368,0.0,0.15074927732052093,0,0,0,0,0,Business Assets,1138075.4356032107,1.210995225420082,BBB,TX
2026-08-31,LN-001434,CP-C-00414,Equipment Lease,COMMERCIAL,2020-02-09,2025-02-06,1472965.763473383,401924.70670334325,0.0,0.17497881433699888,0,0,0,0,0,Equipment,429506.74521959876,0.9357820597156086,BB+,FL
2026-08-31,LN-001435,CP-I-00783,Personal Loan,RETAIL,2025-10-15,2029-10-13,25264.26194012358,21386.81146209856,0.0,0.12878597670953137,0,1,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001436,CP-C-00598,Commercial Term Loan,COMMERCIAL,2022-03-08,2029-03-04,556563.1314435852,267699.9604994868,0.0,0.10246705725485594,0,0,0,0,0,Business Assets,375415.0656788566,0.7130772975650553,BBB+,NY
2026-08-31,LN-001437,CP-I-01647,Auto Loan,RETAIL,2021-11-27,2026-11-25,27292.24480836762,7128.868904240413,0.0,0.10618593603207341,0,0,0,0,0,Vehicle,7127.462110734967,1.0001973764972145,,NY
2026-08-31,LN-001438,CP-C-00137,Equipment Lease,COMMERCIAL,2023-01-02,2027-12-31,728131.3149073877,300960.6672132096,0.0,0.19003947336455906,0,0,0,0,0,Equipment,411617.4601172137,0.7311659401608157,BBB-,TX
2026-08-31,LN-001439,CP-C-00647,Commercial Term Loan,COMMERCIAL,2025-10-11,2032-10-07,1165736.5809649434,1012418.5082590989,0.0,0.07736101022720412,0,0,0,0,0,Business Assets,1064663.331193862,0.9509283156430509,BBB,NC
2026-08-31,LN-001440,CP-C-00295,Commercial Term Loan,COMMERCIAL,2021-12-02,2028-11-28,1908016.5547335148,862592.7278588074,0.0,0.1880104103860266,0,0,0,0,0,Business Assets,980423.3872328063,0.879816555879425,BBB-,FL
2026-08-31,LN-001441,CP-C-00284,Equipment Lease,COMMERCIAL,2025-01-08,2030-01-06,176610.00206332986,134733.7934414021,0.0,0.08459856261379226,0,0,0,0,0,Equipment,146492.2913599734,0.9197329920270185,BB+,NC
2026-08-31,LN-001442,CP-I-01190,Mortgage,RETAIL,2022-10-14,2052-09-30,117371.69729387485,103157.79392242631,0.0,0.11899179508705532,0,0,0,0,0,Residential Real Estate,136207.50897506665,0.7573576133846612,,TX
2026-08-31,LN-001443,CP-C-00169,Commercial Real Estate,COMMERCIAL,2021-06-17,2036-06-10,1626167.0379936844,1208243.8826047482,0.0,0.0895086632691796,0,0,0,0,0,Commercial Real Estate,1469759.8832738793,0.8220688946233815,BB+,NC
2026-08-31,LN-001444,CP-C-00595,Commercial Term Loan,COMMERCIAL,2021-11-04,2028-10-31,2311001.830166457,1058676.4484902173,0.0,0.2065759902163703,0,0,0,0,0,Business Assets,1205827.8160724642,0.8779665175899344,BBB-,VA
2026-08-31,LN-001445,CP-I-00576,Mortgage,RETAIL,2026-04-15,2056-04-01,555818.2579120179,541487.409027465,0.0,0.17009286757564004,0,0,0,0,0,Residential Real Estate,488339.9838657797,1.1088328355605075,,GA
2026-08-31,LN-001446,CP-I-01001,Mortgage,RETAIL,2020-03-24,2050-03-11,656779.1344298176,558948.751193828,0.0,0.13674338324121524,0,1,0,0,0,Residential Real Estate,504409.1129231188,1.1081257988275521,,CA
2026-08-31,LN-001447,CP-I-01354,Auto Loan,RETAIL,2022-03-10,2027-03-08,41830.39981922968,11615.71291575406,0.0,0.07710717039840899,0,0,0,0,0,Vehicle,10463.903962024904,1.110074495896488,,FL
2026-08-31,LN-001448,CP-I-01343,Mortgage,RETAIL,2021-12-19,2051-12-06,74155.67823068489,64509.24450854308,0.0,0.18144704723819569,0,1,0,0,0,Residential Real Estate,82643.67736323013,0.7805708381660733,,VA
2026-08-31,LN-001449,CP-I-00366,Mortgage,RETAIL,2020-10-25,2050-10-12,809342.0143709467,660931.8107457712,0.0,0.05057897485553515,0,0,0,0,0,Residential Real Estate,717774.2211049626,0.9208073950166578,,GA
2026-08-31,LN-001450,CP-C-00573,Revolving Credit Facility,COMMERCIAL,2025-12-11,2035-12-07,1471932.1059673703,1961101.8801325883,482824.17448633234,0.1707266203748941,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-08-31,LN-001451,CP-I-01622,Mortgage,RETAIL,2022-10-29,2052-10-15,346790.01684685785,302215.2973799419,0.0,0.0891293617297218,0,0,0,0,0,Residential Real Estate,331794.8041573574,0.9108500000398226,,CA
2026-08-31,LN-001452,CP-I-00807,Mortgage,RETAIL,2024-02-02,2054-01-19,414812.63937565504,375826.1850390747,0.0,0.15220879769749554,0,0,0,0,0,Residential Real Estate,544112.30999481,0.6907143582961015,,TX
2026-08-31,LN-001453,CP-I-00334,Credit Card,RETAIL,2023-04-10,2033-04-05,18126.091165255326,11289.584995310037,24415.38642098483,0.0808749915185662,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001454,CP-C-00429,Revolving Credit Facility,COMMERCIAL,2024-04-26,2034-04-22,1013362.8197272004,1105973.485337898,747596.3812920775,0.20375106473453652,0,0,0,0,0,Unsecured,0.0,,BBB+,NC
2026-08-31,LN-001455,CP-I-00080,Mortgage,RETAIL,2025-01-18,2055-01-05,246008.3915120583,235342.99948205415,0.0,0.163413920558072,0,0,0,0,0,Residential Real Estate,237649.83766602448,0.9902931211456908,,TX
2026-08-31,LN-001456,CP-C-00508,Commercial Term Loan,COMMERCIAL,2020-09-13,2027-09-10,7290210.424057824,2380140.6838137936,0.0,0.1568713609590861,0,0,0,0,0,Business Assets,2309637.4365002844,1.030525677406901,BB+,CA
2026-08-31,LN-001457,CP-C-00188,Commercial Term Loan,COMMERCIAL,2022-05-24,2029-05-20,1482086.4166271726,768626.3269951794,0.0,0.1991628870401614,0,0,0,0,0,Business Assets,809528.8641300148,0.949473651963241,BB+,TX
