instrument_id,installment_id,scheduled_payment_date,scheduled_principal,scheduled_interest,scheduled_payment,actual_payment_date,actual_payment,remaining_balance_after_payment,amortization_type,payment_frequency
LN-000593,LN-000593-027,2025-05-31,323.2279267522961,179.98859329533315,503.2165200476293,,0,13411.518747511835,AMORTIZING,MONTHLY
LN-000593,LN-000593-028,2025-06-30,327.46370490166123,175.75281514596807,503.2165200476293,,0,13084.055042610173,AMORTIZING,MONTHLY
LN-000593,LN-000593-029,2025-07-31,331.7549913009195,171.46152874670975,503.2165200476293,,0,12752.300051309254,AMORTIZING,MONTHLY
LN-000593,LN-000593-030,2025-08-31,336.10251336442036,167.1140066832089,503.2165200476293,,0,12416.197537944834,AMORTIZING,MONTHLY
LN-000593,LN-000593-031,2025-09-30,340.50700803899934,162.70951200862993,503.2165200476293,,0,12075.690529905834,AMORTIZING,MONTHLY
LN-000593,LN-000593-032,2025-10-31,344.9692219288981,158.24729811873118,503.2165200476293,,0,11730.721307976937,AMORTIZING,MONTHLY
LN-000593,LN-000593-033,2025-11-30,349.4899114223208,153.7266086253085,503.2165200476293,,0,11381.231396554616,AMORTIZING,MONTHLY
LN-000593,LN-000593-034,2025-12-31,354.0698428196492,149.1466772279801,503.2165200476293,,0,11027.161553734968,AMORTIZING,MONTHLY
LN-000593,LN-000593-035,2026-01-31,358.709792463338,144.50672758429127,503.2165200476293,,0,10668.45176127163,AMORTIZING,MONTHLY
LN-000593,LN-000593-036,2026-02-28,363.4105468695125,139.8059731781168,503.2165200476293,,0,10305.041214402117,AMORTIZING,MONTHLY
LN-000569,LN-000569-001,2024-02-29,25501.343944505905,46234.71381212442,71736.05775663033,,0,7997957.941911642,AMORTIZING,MONTHLY
LN-000569,LN-000569-002,2024-03-31,25648.29394413726,46087.76381249307,71736.05775663033,,0,7972309.647967505,AMORTIZING,MONTHLY
LN-000569,LN-000569-003,2024-04-30,25796.09073452752,45939.96702210281,71736.05775663033,,0,7946513.557232978,AMORTIZING,MONTHLY
LN-000569,LN-000569-004,2024-05-31,25944.73919525878,45791.31856137155,71736.05775663033,,0,7920568.8180377195,AMORTIZING,MONTHLY
LN-000569,LN-000569-005,2024-06-30,26094.244234031466,45641.81352259886,71736.05775663033,,0,7894474.573803688,AMORTIZING,MONTHLY
LN-000569,LN-000569-006,2024-07-31,26244.61078682632,45491.446969804005,71736.05775663033,,0,7868229.963016862,AMORTIZING,MONTHLY
LN-000569,LN-000569-007,2024-08-31,26395.843818067413,45340.21393856291,71736.05775663033,,0,7841834.1191987945,AMORTIZING,MONTHLY
LN-000569,LN-000569-008,2024-09-30,26547.94832078599,45188.10943584434,71736.05775663033,,0,7815286.170878009,AMORTIZING,MONTHLY
LN-000569,LN-000569-009,2024-10-31,26700.929316785354,45035.12843984497,71736.05775663033,,0,7788585.241561224,AMORTIZING,MONTHLY
LN-000569,LN-000569-010,2024-11-30,26854.791856806653,44881.26589982367,71736.05775663033,,0,7761730.449704417,AMORTIZING,MONTHLY
LN-000569,LN-000569-011,2024-12-31,27009.541020695644,44726.51673593468,71736.05775663033,,0,7734720.908683721,AMORTIZING,MONTHLY
LN-000569,LN-000569-012,2025-01-31,27165.1819175704,44570.875839059925,71736.05775663033,,0,7707555.72676615,AMORTIZING,MONTHLY
LN-000569,LN-000569-013,2025-02-28,27321.71968598997,44414.338070640355,71736.05775663033,,0,7680234.00708016,AMORTIZING,MONTHLY
LN-000569,LN-000569-014,2025-03-31,27479.159494124055,44256.89826250627,71736.05775663033,,0,7652754.847586036,AMORTIZING,MONTHLY
LN-000569,LN-000569-015,2025-04-30,27637.50653992364,44098.551216706684,71736.05775663033,,0,7625117.341046112,AMORTIZING,MONTHLY
LN-000569,LN-000569-016,2025-05-31,27796.766051292587,43939.29170533774,71736.05775663033,,0,7597320.574994819,AMORTIZING,MONTHLY
LN-000569,LN-000569-017,2025-06-30,27956.943286260255,43779.11447037007,71736.05775663033,,0,7569363.631708559,AMORTIZING,MONTHLY
LN-000569,LN-000569-018,2025-07-31,28118.043533155083,43618.01422347524,71736.05775663033,,0,7541245.588175404,AMORTIZING,MONTHLY
LN-000569,LN-000569-019,2025-08-31,28280.072110779198,43455.98564585113,71736.05775663033,,0,7512965.516064624,AMORTIZING,MONTHLY
LN-000569,LN-000569-020,2025-09-30,28443.034368584013,43293.02338804631,71736.05775663033,,0,7484522.48169604,AMORTIZING,MONTHLY
LN-000569,LN-000569-021,2025-10-31,28606.93568684684,43129.12206978349,71736.05775663033,,0,7455915.546009193,AMORTIZING,MONTHLY
LN-000569,LN-000569-022,2025-11-30,28771.78147684851,42964.276279781814,71736.05775663033,,0,7427143.764532344,AMORTIZING,MONTHLY
LN-000569,LN-000569-023,2025-12-31,28937.577181052067,42798.48057557826,71736.05775663033,,0,7398206.187351292,AMORTIZING,MONTHLY
LN-000569,LN-000569-024,2026-01-31,29104.328273282415,42631.72948334791,71736.05775663033,,0,7369101.85907801,AMORTIZING,MONTHLY
LN-000569,LN-000569-025,2026-02-28,29272.040258907044,42464.01749772328,71736.05775663033,,0,7339829.818819103,AMORTIZING,MONTHLY
LN-000569,LN-000569-026,2026-03-31,29440.718675017823,42295.3390816125,71736.05775663033,,0,7310389.100144085,AMORTIZING,MONTHLY
LN-000569,LN-000569-027,2026-04-30,29610.369090613785,42125.68866601654,71736.05775663033,,0,7280778.731053471,AMORTIZING,MONTHLY
LN-000569,LN-000569-028,2026-05-31,29780.99710678497,41955.060649845356,71736.05775663033,,0,7250997.733946686,AMORTIZING,MONTHLY
LN-000569,LN-000569-029,2026-06-30,29952.60835689739,41783.449399732934,71736.05775663033,,0,7221045.125589788,AMORTIZING,MONTHLY
LN-000569,LN-000569-030,2026-07-31,30125.20850677901,41610.849249851315,71736.05775663033,,0,7190919.917083009,AMORTIZING,MONTHLY
LN-000569,LN-000569-031,2026-08-31,30298.803254906765,41437.25450172356,71736.05775663033,,0,7160621.113828102,AMORTIZING,MONTHLY
LN-000569,LN-000569-032,2026-09-30,30473.398332594756,41262.65942403557,71736.05775663033,,0,7130147.715495507,AMORTIZING,MONTHLY
LN-000569,LN-000569-033,2026-10-31,30648.999504183434,41087.05825244689,71736.05775663033,,0,7099498.715991324,AMORTIZING,MONTHLY
LN-000569,LN-000569-034,2026-11-30,30825.612567229924,40910.4451894004,71736.05775663033,,0,7068673.103424094,AMORTIZING,MONTHLY
LN-000569,LN-000569-035,2026-12-31,31003.243352699435,40732.81440393089,71736.05775663033,,0,7037669.860071395,AMORTIZING,MONTHLY
LN-000569,LN-000569-036,2027-01-31,31181.89772515778,40554.160031472544,71736.05775663033,,0,7006487.962346237,AMORTIZING,MONTHLY
LN-000049,LN-000049-001,2022-04-30,245.38796470649973,176.0177128847079,421.4056775912076,,0,15290.92836968848,AMORTIZING,MONTHLY
LN-000049,LN-000049-002,2022-05-31,248.168072126265,173.23760546494262,421.4056775912076,,0,15042.760297562214,AMORTIZING,MONTHLY
LN-000049,LN-000049-003,2022-06-30,250.97967659713737,170.42600099407025,421.4056775912076,,0,14791.780620965077,AMORTIZING,MONTHLY
LN-000049,LN-000049-004,2022-07-31,253.82313496296447,167.58254262824315,421.4056775912076,,0,14537.957486002113,AMORTIZING,MONTHLY
LN-000049,LN-000049-005,2022-08-31,256.6988081104337,164.70686948077392,421.40567759120756,,0,14281.25867789168,AMORTIZING,MONTHLY
LN-000049,LN-000049-006,2022-09-30,259.6070610148754,161.79861657633222,421.4056775912076,,0,14021.651616876803,AMORTIZING,MONTHLY
LN-000049,LN-000049-007,2022-10-31,262.54826278658476,158.85741480462286,421.4056775912076,,0,13759.103354090219,AMORTIZING,MONTHLY
LN-000049,LN-000049-008,2022-11-30,265.5227867176686,155.88289087353897,421.40567759120756,,0,13493.58056737255,AMORTIZING,MONTHLY
LN-000049,LN-000049-009,2022-12-31,268.53101032942345,152.8746672617842,421.4056775912077,,0,13225.049557043127,AMORTIZING,MONTHLY
LN-000049,LN-000049-010,2023-01-31,271.57331542024895,149.8323621709587,421.4056775912077,,0,12953.476241622877,AMORTIZING,MONTHLY
LN-000049,LN-000049-011,2023-02-28,274.65008811410587,146.75558947710178,421.4056775912077,,0,12678.826153508771,AMORTIZING,MONTHLY
LN-000049,LN-000049-012,2023-03-31,277.76171890952185,143.64395868168577,421.4056775912076,,0,12401.06443459925,AMORTIZING,MONTHLY
LN-000049,LN-000049-013,2023-04-30,280.908602729153,140.4970748620546,421.4056775912076,,0,12120.155831870097,AMORTIZING,MONTHLY
LN-000049,LN-000049-014,2023-05-31,284.09113896990664,137.31453862130098,421.4056775912076,,0,11836.06469290019,AMORTIZING,MONTHLY
LN-000049,LN-000049-015,2023-06-30,287.309731553632,134.09594603757563,421.4056775912076,,0,11548.754961346558,AMORTIZING,MONTHLY
LN-000049,LN-000049-016,2023-07-31,290.5647889783854,130.84088861282223,421.4056775912077,,0,11258.190172368173,AMORTIZING,MONTHLY
LN-000049,LN-000049-017,2023-08-31,293.85672437027597,127.54895322093162,421.40567759120756,,0,10964.333447997897,AMORTIZING,MONTHLY
LN-000049,LN-000049-018,2023-09-30,297.18595553589915,124.21972205530845,421.4056775912076,,0,10667.147492461998,AMORTIZING,MONTHLY
LN-000049,LN-000049-019,2023-10-31,300.55290501536354,120.85277257584406,421.40567759120756,,0,10366.594587446634,AMORTIZING,MONTHLY
LN-000049,LN-000049-020,2023-11-30,303.95800013591935,117.44767745528829,421.4056775912076,,0,10062.636587310715,AMORTIZING,MONTHLY
LN-000049,LN-000049-021,2023-12-31,307.4016730661936,114.00400452501401,421.4056775912076,,0,9755.234914244522,AMORTIZING,MONTHLY
LN-000049,LN-000049-022,2024-01-31,310.8843608710407,110.52131672016691,421.4056775912076,,0,9444.35055337348,AMORTIZING,MONTHLY
LN-000049,LN-000049-023,2024-02-29,314.4065055670135,106.99917202419411,421.40567759120756,,0,9129.944047806468,AMORTIZING,MONTHLY
LN-000049,LN-000049-024,2024-03-31,317.9685541784635,103.43712341274417,421.4056775912077,,0,8811.975493628004,AMORTIZING,MONTHLY
LN-000049,LN-000049-025,2024-04-30,321.5709587942761,99.83471879693148,421.4056775912076,,0,8490.404534833728,AMORTIZING,MONTHLY
LN-000049,LN-000049-026,2024-05-31,325.21417662524954,96.19150096595807,421.4056775912076,,0,8165.190358208478,AMORTIZING,MONTHLY
LN-000049,LN-000049-027,2024-06-30,328.8986700621225,92.50700752908514,421.4056775912077,,0,7836.291688146355,AMORTIZING,MONTHLY
LN-000049,LN-000049-028,2024-07-31,332.6249067342603,88.7807708569473,421.4056775912076,,0,7503.666781412095,AMORTIZING,MONTHLY
LN-000049,LN-000049-029,2024-08-31,336.39335956900584,85.01231802220178,421.4056775912076,,0,7167.273421843089,AMORTIZING,MONTHLY
LN-000049,LN-000049-030,2024-09-30,340.20450685170215,81.20117073950547,421.4056775912076,,0,6827.068914991387,AMORTIZING,MONTHLY
LN-000049,LN-000049-031,2024-10-31,344.0588322863959,77.34684530481174,421.4056775912076,,0,6483.010082704991,AMORTIZING,MONTHLY
LN-000049,LN-000049-032,2024-11-30,347.9568250572281,73.44885253397948,421.40567759120756,,0,6135.053257647763,AMORTIZING,MONTHLY
LN-000049,LN-000049-033,2024-12-31,351.89897989052076,69.50669770068689,421.4056775912077,,0,5783.154277757242,AMORTIZING,MONTHLY
LN-000049,LN-000049-034,2025-01-31,355.885797117566,65.51988047364159,421.4056775912076,,0,5427.268480639676,AMORTIZING,MONTHLY
LN-000049,LN-000049-035,2025-02-28,359.91778273812815,61.48789485307945,421.4056775912076,,0,5067.350697901548,AMORTIZING,MONTHLY
LN-000049,LN-000049-036,2025-03-31,363.99544848466354,57.41022910654408,421.4056775912076,,0,4703.355249416884,AMORTIZING,MONTHLY
LN-000284,LN-000284-001,2022-01-31,646.8757191416394,203.06603177657948,849.9417509182189,,0,43879.337140587544,AMORTIZING,MONTHLY
LN-000284,LN-000284-002,2022-02-28,649.8258574287768,200.11589348944216,849.941750918219,,0,43229.51128315877,AMORTIZING,MONTHLY
LN-000284,LN-000284-003,2022-03-31,652.7894501023684,197.15230081585054,849.941750918219,,0,42576.7218330564,AMORTIZING,MONTHLY
LN-000284,LN-000284-004,2022-04-30,655.7665585224242,194.17519239579457,849.9417509182188,,0,41920.955274533975,AMORTIZING,MONTHLY
LN-000284,LN-000284-005,2022-05-31,658.7572443287927,191.18450658942612,849.9417509182188,,0,41262.19803020518,AMORTIZING,MONTHLY
LN-000284,LN-000284-006,2022-06-30,661.7615694424363,188.18018147578258,849.9417509182189,,0,40600.43646076274,AMORTIZING,MONTHLY
LN-000284,LN-000284-007,2022-07-31,664.779596066714,185.1621548515049,849.941750918219,,0,39935.65686469603,AMORTIZING,MONTHLY
LN-000284,LN-000284-008,2022-08-31,667.8113866886691,182.13036422954977,849.9417509182189,,0,39267.84547800736,AMORTIZING,MONTHLY
LN-000284,LN-000284-009,2022-09-30,670.8570040803231,179.0847468378957,849.9417509182188,,0,38596.988473927035,AMORTIZING,MONTHLY
LN-000284,LN-000284-010,2022-10-31,673.9165112999755,176.0252396182434,849.9417509182189,,0,37923.07196262706,AMORTIZING,MONTHLY
LN-000284,LN-000284-011,2022-11-30,676.9899716935086,172.95177922471026,849.9417509182188,,0,37246.08199093355,AMORTIZING,MONTHLY
LN-000284,LN-000284-012,2022-12-31,680.0774488957001,169.86430202251879,849.9417509182189,,0,36566.004542037845,AMORTIZING,MONTHLY
LN-000284,LN-000284-013,2023-01-31,683.1790068315399,166.76274408667888,849.9417509182188,,0,35882.825535206306,AMORTIZING,MONTHLY
LN-000284,LN-000284-014,2023-02-28,686.2947097175543,163.64704120066457,849.9417509182189,,0,35196.53082548875,AMORTIZING,MONTHLY
LN-000284,LN-000284-015,2023-03-31,689.4246220631346,160.51712885508425,849.9417509182189,,0,34507.10620342562,AMORTIZING,MONTHLY
LN-000284,LN-000284-016,2023-04-30,692.5688086718737,157.3729422463451,849.9417509182189,,0,33814.537394753745,AMORTIZING,MONTHLY
LN-000284,LN-000284-017,2023-05-31,695.7273346429074,154.2144162753114,849.9417509182188,,0,33118.81006011084,AMORTIZING,MONTHLY
LN-000284,LN-000284-018,2023-06-30,698.9002653722623,151.0414855459565,849.9417509182188,,0,32419.909794738574,AMORTIZING,MONTHLY
LN-000284,LN-000284-019,2023-07-31,702.0876665542098,147.85408436400908,849.9417509182189,,0,31717.822128184365,AMORTIZING,MONTHLY
LN-000284,LN-000284-020,2023-08-31,705.2896041826261,144.65214673559277,849.9417509182189,,0,31012.53252400174,AMORTIZING,MONTHLY
LN-000284,LN-000284-021,2023-09-30,708.506144552359,141.43560636585983,849.9417509182189,,0,30304.02637944938,AMORTIZING,MONTHLY
LN-000284,LN-000284-022,2023-10-31,711.7373542606002,138.20439665761862,849.9417509182189,,0,29592.28902518878,AMORTIZING,MONTHLY
LN-000284,LN-000284-023,2023-11-30,714.9833002082643,134.95845070995463,849.9417509182189,,0,28877.305724980517,AMORTIZING,MONTHLY
LN-000284,LN-000284-024,2023-12-31,718.2440496013735,131.6977013168454,849.9417509182189,,0,28159.061675379144,AMORTIZING,MONTHLY
LN-000284,LN-000284-025,2024-01-31,721.5196699524499,128.42208096576894,849.9417509182189,,0,27437.542005426694,AMORTIZING,MONTHLY
LN-000284,LN-000284-026,2024-02-29,724.8102290819129,125.131521836306,849.9417509182189,,0,26712.731776344783,AMORTIZING,MONTHLY
LN-000284,LN-000284-027,2024-03-31,728.115795119483,121.82595579873592,849.9417509182189,,0,25984.6159812253,AMORTIZING,MONTHLY
LN-000284,LN-000284-028,2024-04-30,731.4364365055931,118.50531441262586,849.941750918219,,0,25253.179544719707,AMORTIZING,MONTHLY
LN-000284,LN-000284-029,2024-05-31,734.7722219928049,115.16952892541397,849.9417509182189,,0,24518.407322726904,AMORTIZING,MONTHLY
LN-000284,LN-000284-030,2024-06-30,738.1232206472332,111.81853027098572,849.941750918219,,0,23780.28410207967,AMORTIZING,MONTHLY
LN-000284,LN-000284-031,2024-07-31,741.4895018499749,108.452249068244,849.9417509182189,,0,23038.794600229696,AMORTIZING,MONTHLY
LN-000284,LN-000284-032,2024-08-31,744.8711352985462,105.07061561967268,849.9417509182189,,0,22293.92346493115,AMORTIZING,MONTHLY
LN-000284,LN-000284-033,2024-09-30,748.2681910083255,101.67355990989338,849.9417509182189,,0,21545.655273922825,AMORTIZING,MONTHLY
LN-000284,LN-000284-034,2024-10-31,751.680739314003,98.26101160421598,849.941750918219,,0,20793.97453460882,AMORTIZING,MONTHLY
LN-000284,LN-000284-035,2024-11-30,755.1088508710366,94.83290004718228,849.9417509182189,,0,20038.865683737782,AMORTIZING,MONTHLY
LN-000284,LN-000284-036,2024-12-31,758.5525966571157,91.38915426110314,849.9417509182189,,0,19280.313087080667,AMORTIZING,MONTHLY
LN-000018,LN-000018-001,2024-11-30,17.279683791231946,4171.619502565844,4188.899186357076,,0,271418.0615766797,AMORTIZING,MONTHLY
LN-000018,LN-000018-002,2024-12-31,17.54525077881317,4171.353935578263,4188.899186357076,,0,271400.5163259009,AMORTIZING,MONTHLY
LN-000018,LN-000018-003,2025-01-31,17.814899196688202,4171.084287160388,4188.899186357076,,0,271382.70142670424,AMORTIZING,MONTHLY
LN-000018,LN-000018-004,2025-02-28,18.088691771302365,4170.810494585774,4188.899186357076,,0,271364.6127349329,AMORTIZING,MONTHLY
LN-000018,LN-000018-005,2025-03-31,18.366692193128983,4170.532494163947,4188.899186357076,,0,271346.2460427398,AMORTIZING,MONTHLY
LN-000018,LN-000018-006,2025-04-30,18.648965131482328,4170.250221225594,4188.899186357076,,0,271327.5970776083,AMORTIZING,MONTHLY
LN-000018,LN-000018-007,2025-05-31,18.935576249563383,4169.963610107513,4188.899186357076,,0,271308.6615013587,AMORTIZING,MONTHLY
LN-000018,LN-000018-008,2025-06-30,19.226592219732083,4169.672594137344,4188.899186357076,,0,271289.434909139,AMORTIZING,MONTHLY
LN-000018,LN-000018-009,2025-07-31,19.522080739020566,4169.377105618056,4188.899186357076,,0,271269.9128284,AMORTIZING,MONTHLY
LN-000018,LN-000018-010,2025-08-31,19.82211054487925,4169.077075812197,4188.899186357076,,0,271250.0907178551,AMORTIZING,MONTHLY
LN-000018,LN-000018-011,2025-09-30,20.126751431165758,4168.772434925911,4188.899186357076,,0,271229.96396642394,AMORTIZING,MONTHLY
LN-000018,LN-000018-012,2025-10-31,20.436074264381205,4168.463112092695,4188.899186357076,,0,271209.52789215953,AMORTIZING,MONTHLY
LN-000018,LN-000018-013,2025-11-30,20.75015100015662,4168.14903535692,4188.899186357076,,0,271188.77774115937,AMORTIZING,MONTHLY
LN-000018,LN-000018-014,2025-12-31,21.069054699990375,4167.830131657086,4188.899186357076,,0,271167.7086864594,AMORTIZING,MONTHLY
LN-000018,LN-000018-015,2026-01-31,21.392859548242086,4167.506326808834,4188.899186357076,,0,271146.3158269112,AMORTIZING,MONTHLY
LN-000018,LN-000018-016,2026-02-28,21.721640869393923,4167.177545487682,4188.899186357076,,0,271124.5941860418,AMORTIZING,MONTHLY
LN-000018,LN-000018-017,2026-03-31,22.05547514557111,4166.843711211505,4188.899186357076,,0,271102.5387108962,AMORTIZING,MONTHLY
LN-000018,LN-000018-018,2026-04-30,22.39444003432982,4166.5047463227465,4188.899186357076,,0,271080.14427086187,AMORTIZING,MONTHLY
LN-000018,LN-000018-019,2026-05-31,22.73861438672793,4166.160571970348,4188.899186357076,,0,271057.40565647517,AMORTIZING,MONTHLY
LN-000018,LN-000018-020,2026-06-30,23.08807826566317,4165.811108091413,4188.899186357076,,0,271034.3175782095,AMORTIZING,MONTHLY
LN-000018,LN-000018-021,2026-07-31,23.442912964499556,4165.456273392577,4188.899186357076,,0,271010.874665245,AMORTIZING,MONTHLY
LN-000018,LN-000018-022,2026-08-31,23.803201025978524,4165.095985331098,4188.899186357076,,0,270987.071464219,AMORTIZING,MONTHLY
LN-000018,LN-000018-023,2026-09-30,24.169026261419276,4164.730160095657,4188.899186357076,,0,270962.9024379576,AMORTIZING,MONTHLY
LN-000018,LN-000018-024,2026-10-31,24.540473770214703,4164.358712586862,4188.899186357076,,0,270938.36196418735,AMORTIZING,MONTHLY
LN-000018,LN-000018-025,2026-11-30,24.917629959629267,4163.981556397447,4188.899186357076,,0,270913.4443342277,AMORTIZING,MONTHLY
LN-000018,LN-000018-026,2026-12-31,25.300582564896104,4163.59860379218,4188.899186357076,,0,270888.1437516628,AMORTIZING,MONTHLY
LN-000018,LN-000018-027,2027-01-31,25.689420669632455,4163.209765687444,4188.899186357076,,0,270862.4543309932,AMORTIZING,MONTHLY
LN-000018,LN-000018-028,2027-02-28,26.084234726554314,4162.814951630522,4188.899186357076,,0,270836.3700962666,AMORTIZING,MONTHLY
LN-000018,LN-000018-029,2027-03-31,26.485116578524867,4162.4140697785515,4188.899186357076,,0,270809.8849796881,AMORTIZING,MONTHLY
LN-000018,LN-000018-030,2027-04-30,26.89215947991579,4162.007026877161,4188.899186357076,,0,270782.9928202082,AMORTIZING,MONTHLY
LN-000018,LN-000018-031,2027-05-31,27.30545811830052,4161.593728238776,4188.899186357076,,0,270755.68736208987,AMORTIZING,MONTHLY
LN-000018,LN-000018-032,2027-06-30,27.725108636483128,4161.174077720593,4188.899186357076,,0,270727.9622534534,AMORTIZING,MONTHLY
LN-000018,LN-000018-033,2027-07-31,28.151208654857328,4160.747977702219,4188.899186357076,,0,270699.8110447985,AMORTIZING,MONTHLY
LN-000018,LN-000018-034,2027-08-31,28.583857294124755,4160.315329062952,4188.899186357076,,0,270671.2271875044,AMORTIZING,MONTHLY
LN-000018,LN-000018-035,2027-09-30,29.023155198344284,4159.876031158732,4188.899186357076,,0,270642.2040323061,AMORTIZING,MONTHLY
LN-000018,LN-000018-036,2027-10-31,29.469204558346973,4159.429981798729,4188.899186357076,,0,270612.73482774774,AMORTIZING,MONTHLY
LN-001541,LN-001541-001,2022-09-30,747.3903543646725,349.94837961485626,1097.3387339795288,,0,53749.34282735666,AMORTIZING,MONTHLY
LN-001541,LN-001541-002,2022-10-31,752.1896887133489,345.1490452661798,1097.3387339795288,,0,52997.15313864331,AMORTIZING,MONTHLY
LN-001541,LN-001541-003,2022-11-30,757.0198417768454,340.3188922026834,1097.3387339795288,,0,52240.133296866465,AMORTIZING,MONTHLY
LN-001541,LN-001541-004,2022-12-31,761.8810114561861,335.4577225233427,1097.3387339795288,,0,51478.25228541028,AMORTIZING,MONTHLY
LN-001541,LN-001541-005,2023-01-31,766.7733969232079,330.56533705632086,1097.3387339795288,,0,50711.47888848707,AMORTIZING,MONTHLY
LN-001541,LN-001541-006,2023-02-28,771.697198628721,325.6415353508077,1097.3387339795288,,0,49939.78168985835,AMORTIZING,MONTHLY
LN-001541,LN-001541-007,2023-03-31,776.6526183107219,320.68611566880696,1097.3387339795288,,0,49163.12907154763,AMORTIZING,MONTHLY
LN-001541,LN-001541-008,2023-04-30,781.6398590026581,315.69887497687074,1097.3387339795288,,0,48381.48921254497,AMORTIZING,MONTHLY
LN-001541,LN-001541-009,2023-05-31,786.6591250417481,310.6796089377807,1097.3387339795288,,0,47594.83008750322,AMORTIZING,MONTHLY
LN-001541,LN-001541-010,2023-06-30,791.7106220773527,305.6281119021761,1097.3387339795288,,0,46803.11946542587,AMORTIZING,MONTHLY
LN-001541,LN-001541-011,2023-07-31,796.794557079401,300.5441769001278,1097.3387339795288,,0,46006.32490834647,AMORTIZING,MONTHLY
LN-001541,LN-001541-012,2023-08-31,801.9111383468704,295.4275956326584,1097.3387339795288,,0,45204.4137699996,AMORTIZING,MONTHLY
LN-001541,LN-001541-013,2023-09-30,807.060575516321,290.2781584632077,1097.3387339795288,,0,44397.35319448328,AMORTIZING,MONTHLY
LN-001541,LN-001541-014,2023-10-31,812.2430795704852,285.0956544090436,1097.3387339795288,,0,43585.11011491279,AMORTIZING,MONTHLY
LN-001541,LN-001541-015,2023-11-30,817.4588628469112,279.8798711326176,1097.3387339795288,,0,42767.65125206588,AMORTIZING,MONTHLY
LN-001541,LN-001541-016,2023-12-31,822.7081390466637,274.630594932865,1097.3387339795288,,0,41944.94311301922,AMORTIZING,MONTHLY
LN-001541,LN-001541-017,2024-01-31,827.9911232430798,269.347610736449,1097.3387339795288,,0,41116.951989776135,AMORTIZING,MONTHLY
LN-001541,LN-001541-018,2024-02-29,833.30803189058,264.03070208894883,1097.3387339795288,,0,40283.64395788556,AMORTIZING,MONTHLY
LN-001541,LN-001541-019,2024-03-31,838.6590828335375,258.67965114599133,1097.3387339795288,,0,39444.98487505202,AMORTIZING,MONTHLY
LN-001541,LN-001541-020,2024-04-30,844.0444953152037,253.2942386643251,1097.3387339795288,,0,38600.940379736814,AMORTIZING,MONTHLY
LN-001541,LN-001541-021,2024-05-31,849.464489986691,247.8742439928378,1097.3387339795288,,0,37751.47588975012,AMORTIZING,MONTHLY
LN-001541,LN-001541-022,2024-06-30,854.9192889160131,242.41944506351572,1097.3387339795288,,0,36896.55660083411,AMORTIZING,MONTHLY
LN-001541,LN-001541-023,2024-07-31,860.4091155971836,236.92961838234524,1097.3387339795288,,0,36036.14748523693,AMORTIZING,MONTHLY
LN-001541,LN-001541-024,2024-08-31,865.9341949593733,231.40453902015557,1097.3387339795288,,0,35170.213290277556,AMORTIZING,MONTHLY
LN-001541,LN-001541-025,2024-09-30,871.4947533761256,225.84398060340322,1097.3387339795288,,0,34298.71853690143,AMORTIZING,MONTHLY
LN-001541,LN-001541-026,2024-10-31,877.0910186746319,220.24771530489693,1097.3387339795288,,0,33421.6275182268,AMORTIZING,MONTHLY
LN-001541,LN-001541-027,2024-11-30,882.7232201450657,214.6155138344631,1097.3387339795288,,0,32538.904298081736,AMORTIZING,MONTHLY
LN-001541,LN-001541-028,2024-12-31,888.3915885499774,208.94714542955137,1097.3387339795288,,0,31650.51270953176,AMORTIZING,MONTHLY
LN-001541,LN-001541-029,2025-01-31,894.0963561337489,203.2423778457798,1097.3387339795288,,0,30756.41635339801,AMORTIZING,MONTHLY
LN-001541,LN-001541-030,2025-02-28,899.8377566321094,197.50097734741934,1097.3387339795288,,0,29856.5785967659,AMORTIZING,MONTHLY
LN-001541,LN-001541-031,2025-03-31,905.6160252817117,191.72270869781715,1097.3387339795288,,0,28950.96257148419,AMORTIZING,MONTHLY
LN-001541,LN-001541-032,2025-04-30,911.43139882977,185.90733514975872,1097.3387339795288,,0,28039.53117265442,AMORTIZING,MONTHLY
LN-001541,LN-001541-033,2025-05-31,917.2841155437613,180.0546184357675,1097.3387339795288,,0,27122.24705711066,AMORTIZING,MONTHLY
LN-001541,LN-001541-034,2025-06-30,923.1744152211859,174.16431875834294,1097.3387339795288,,0,26199.072641889474,AMORTIZING,MONTHLY
LN-001541,LN-001541-035,2025-07-31,929.1025391993935,168.2361947801353,1097.3387339795288,,0,25269.97010269008,AMORTIZING,MONTHLY
LN-001541,LN-001541-036,2025-08-31,935.0687303654711,162.27000361405766,1097.3387339795288,,0,24334.90137232461,AMORTIZING,MONTHLY
LN-001823,LN-001823-001,2022-03-31,381.26913605630807,575.5023663596128,956.7715024159208,,0,36862.068056532145,AMORTIZING,MONTHLY
LN-001823,LN-001823-002,2022-04-30,387.1606942935747,569.6108081223462,956.7715024159208,,0,36474.90736223857,AMORTIZING,MONTHLY
LN-001823,LN-001823-003,2022-05-31,393.1432917867909,563.62821062913,956.7715024159208,,0,36081.764070451776,AMORTIZING,MONTHLY
LN-001823,LN-001823-004,2022-06-30,399.2183353193219,557.5531670965989,956.7715024159208,,0,35682.54573513245,AMORTIZING,MONTHLY
LN-001823,LN-001823-005,2022-07-31,405.3872534128417,551.3842490030792,956.7715024159208,,0,35277.15848171961,AMORTIZING,MONTHLY
