run_id,as_of_date,instrument_id,counterparty_id,product_type,scenario,scenario_weight,stage,pd_12m,pd_applied,lgd,ead,scenario_ecl,weighted_ecl
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001302,CP-I-00073,Credit Card,Severe,0.17,1,0.09120745557313949,0.09120745557313949,0.6756012399844183,42270.8838718855,2604.726372396178,442.80348330735023
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001303,CP-I-01524,Auto Loan,Severe,0.17,1,0.08498166150945384,0.08498166150945385,0.5655064866664756,8689.890052901479,417.61596262134896,70.99471364562933
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001304,CP-I-01038,Mortgage,Severe,0.17,1,0.08897393005553204,0.08897393005553204,0.4307681597776893,199276.3113238592,7637.69030924442,1298.4073525715514
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001305,CP-I-01630,Credit Card,Severe,0.17,1,0.07993276465600342,0.07993276465600342,0.6756012399844183,14101.340191680965,761.510090265072,129.45671534506224
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001306,CP-C-00423,Revolving Credit Facility,Severe,0.17,1,0.07819813013831976,0.07819813013831978,0.6756012399844183,1681920.4167766543,88857.12325803348,15105.710953865691
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001307,CP-I-00277,Credit Card,Severe,0.17,1,0.048223354629121674,0.048223354629121674,0.6756012399844183,9757.324085702106,317.89125923160964,54.04151406937364
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001308,CP-I-00098,Auto Loan,Severe,0.17,2,0.15223196208890616,0.2812893538963741,0.38721434475111816,8824.141235184843,961.1190469013003,163.39023797322105
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001309,CP-C-00103,Commercial Real Estate,Severe,0.17,1,0.03232186611058929,0.03232186611058929,0.47633286198798797,766896.6966849846,11807.11622632655,2007.2097584755138
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001310,CP-I-00568,Mortgage,Severe,0.17,1,0.067571417029761,0.067571417029761,0.5325722263017056,498765.58919512795,17948.9076790128,3051.314305432176
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001311,CP-I-01025,Auto Loan,Severe,0.17,2,0.23989467596877073,0.6478987258892033,0.3209809955535411,21769.3162323717,4527.2161877419185,769.6267519161262
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001312,CP-I-01625,Mortgage,Severe,0.17,1,0.07011480978611151,0.07011480978611151,0.32999018846460104,220654.09890178262,5105.317861654788,867.904036481314
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001313,CP-I-00980,Mortgage,Severe,0.17,1,0.03714094782385593,0.03714094782385593,0.3664858246522211,549175.299194314,7475.171467412031,1270.7791494600453
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001314,CP-I-00191,Mortgage,Severe,0.17,1,0.03946433571270195,0.03946433571270195,0.34221493137093095,180112.51985980614,2432.470901521714,413.5200532586914
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001315,CP-I-01180,Mortgage,Severe,0.17,1,0.07531605563614811,0.07531605563614811,0.3446251090617023,362011.37575275626,9396.296274156746,1597.370366606647
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001316,CP-I-01420,Auto Loan,Severe,0.17,1,0.059522555764605974,0.059522555764605974,0.5386029912524304,9648.375691860856,309.31753277662165,52.58398057202568
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001317,CP-I-00581,Personal Loan,Severe,0.17,1,0.0547042649769608,0.0547042649769608,0.6756012399844183,27825.963491732826,1028.3994508923656,174.82790665170216
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001320,CP-C-00296,Revolving Credit Facility,Severe,0.17,1,0.05453721384612639,0.05453721384612642,0.6756012399844183,1274566.3429373857,46961.918585198706,7983.52615948378
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001321,CP-I-01451,Mortgage,Severe,0.17,1,0.03189694401806248,0.031896944018062534,0.32213748834566924,418060.9275782036,4295.660241665092,730.2622410830658
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001322,CP-I-01683,Mortgage,Severe,0.17,2,0.16919108432803573,0.7730087128559866,0.3851335174207269,611030.9684527855,181910.9856243583,30924.86755614091
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001323,CP-I-00916,Mortgage,Severe,0.17,1,0.04845427142321267,0.04845427142321268,0.5942413243094093,478460.9837845493,13776.580890894307,2342.0187514520326
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001324,CP-I-01363,Mortgage,Severe,0.17,1,0.057059880465650116,0.05705988046565014,0.35728419031079695,155986.27734780926,3180.0287797307847,540.6048925542334
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001325,CP-I-00764,Mortgage,Severe,0.17,2,0.22288774465407865,0.8669943579458028,0.47213503726589734,183480.25274000037,75105.51556481562,12767.937646018656
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001326,CP-I-00054,Personal Loan,Severe,0.17,2,0.14361128450185795,0.2970967470848114,0.6756012399844183,13047.58544301017,2618.89739867498,445.21255777474664
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001327,CP-I-01211,Mortgage,Severe,0.17,1,0.05804135617114211,0.058041356171142144,0.3773015683360559,912241.9772402607,19977.273459594424,3396.1364881310524
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001328,CP-I-00105,Mortgage,Severe,0.17,1,0.07994532799453703,0.07994532799453703,0.3766056414796948,795414.1915489102,23948.220340288935,4071.1974578491195
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001329,CP-I-00864,Personal Loan,Severe,0.17,1,0.07982191844459725,0.0798219184445973,0.6756012399844183,3094.262142490046,166.8667099871386,28.367340697813564
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001330,CP-I-00066,Mortgage,Severe,0.17,1,0.03168133004224414,0.03168133004224416,0.5935477211530141,319930.1155110738,6016.087865321369,1022.7349371046328
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001331,CP-I-01560,Auto Loan,Severe,0.17,1,0.02421779284658568,0.02421779284658568,0.31724215746462375,44581.571308241,342.5159704996995,58.22771498494892
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001332,CP-I-01315,Credit Card,Severe,0.17,1,0.1028127370753068,0.1028127370753068,0.6756012399844183,7388.280895490144,513.1930398063994,87.2428167670879
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001333,CP-I-00259,Mortgage,Severe,0.17,1,0.10260577283007884,0.10260577283007888,0.3080990556210261,561300.9051915675,17744.260537529688,3016.524291380047
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001334,CP-C-00274,Commercial Term Loan,Severe,0.17,1,0.10022223423166185,0.10022223423166188,0.5543063771932055,710983.3773988609,39497.84511004475,6714.633668707608
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001335,CP-I-01472,Mortgage,Severe,0.17,2,0.11252816833487102,0.6151986211246141,0.31047019679471516,174973.84740519463,33420.15130197264,5681.425721335349
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001336,CP-C-00155,Commercial Term Loan,Severe,0.17,2,0.15708039452860545,0.3735625349920908,0.3244839803471237,3145409.8291221736,381271.0356974133,64816.076068560265
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001337,CP-C-00335,Commercial Real Estate,Severe,0.17,1,0.09567818672294391,0.09567818672294393,0.5185634809133215,349301.3575858006,17330.661451504835,2946.2124467558224
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001338,CP-C-00482,Revolving Credit Facility,Severe,0.17,1,0.04029980497534237,0.04029980497534237,0.6756012399844183,1504325.2316114216,40957.65866196736,6962.801972534452
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001339,CP-C-00437,Commercial Real Estate,Severe,0.17,1,0.0761211195278351,0.0761211195278351,0.34250411955293475,11072622.269347187,288683.1603217023,49076.1372546894
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001340,CP-C-00154,Revolving Credit Facility,Severe,0.17,1,0.08429136986486281,0.08429136986486285,0.6756012399844183,2864109.4912060425,163103.45709243682,27727.58770571426
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001341,CP-C-00039,Equipment Lease,Severe,0.17,1,0.06262321276180682,0.06262321276180682,0.5267559148132477,70384.71109635991,2321.7908626501126,394.7044466505192
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001342,CP-I-00156,Mortgage,Severe,0.17,1,0.06472111162175213,0.06472111162175213,0.31366699763883704,538317.1251860711,10928.309619560654,1857.8126353253112
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001343,CP-C-00337,Commercial Real Estate,Severe,0.17,3,0.13378434485962332,0.6830372487895271,0.6356066736586983,3757767.622180952,1631408.6353885569,277339.4680160547
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001344,CP-C-00643,Commercial Term Loan,Severe,0.17,1,0.06447811484374791,0.06447811484374791,0.5615216978795835,1305552.1112841882,47268.63764684118,8035.668399963002
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001345,CP-C-00443,Revolving Credit Facility,Severe,0.17,1,0.0627933061708132,0.06279330617081325,0.6756012399844183,1260207.4824374262,53462.07882107802,9088.553399583265
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001346,CP-I-00233,Mortgage,Severe,0.17,1,0.02767066971437776,0.027670669714377816,0.4330471229899983,612908.0613516074,7344.295823852239,1248.5302900548807
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001347,CP-I-00656,Personal Loan,Severe,0.17,2,0.1568063971864432,0.2890245481742938,0.6756012399844183,10611.602687817145,2072.078240022259,352.25330080378404
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001348,CP-C-00131,Commercial Real Estate,Severe,0.17,1,0.05919612223301064,0.05919612223301064,0.4628670311698203,8097760.809338704,221878.10649866328,37719.27810477276
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001349,CP-I-01598,Mortgage,Severe,0.17,1,0.024435748714608945,0.024435748714608962,0.4629193004387989,342090.88251754275,3869.6567006445366,657.8416391095712
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001350,CP-I-00709,Auto Loan,Severe,0.17,1,0.025894998592502123,0.025894998592502123,0.6584217146888162,29042.461868859955,495.1690194980639,84.17873331467086
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001351,CP-I-00335,Credit Card,Severe,0.17,1,0.10245153225326072,0.10245153225326076,0.6756012399844183,10767.14377239686,745.2627388605822,126.69466560629898
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001352,CP-C-00070,Commercial Term Loan,Severe,0.17,2,0.145770933716272,0.34068369555959355,0.31854660725549855,1862230.2750973615,202095.99934549493,34356.31988873414
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001353,CP-I-00195,Personal Loan,Severe,0.17,2,0.1883302253318407,0.3411921768901396,0.6756012399844183,2291.678171566287,528.2544094051866,89.80324959888173
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001354,CP-C-00066,Revolving Credit Facility,Severe,0.17,1,0.09817415290835642,0.09817415290835642,0.6756012399844183,1985253.6188224605,131675.08185599663,22384.76391551943
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001355,CP-I-00431,Personal Loan,Severe,0.17,2,0.1534554684029873,0.2833623560231944,0.6756012399844183,7005.265292414164,1341.0877010236206,227.9849091740155
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001356,CP-I-00593,Credit Card,Severe,0.17,2,0.1918886341006472,0.5642228136323337,0.6756012399844183,7711.416434783068,2939.511996964384,499.71703948394526
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001357,CP-I-00605,Auto Loan,Severe,0.17,1,0.04382758105147761,0.04382758105147766,0.3139167155588736,22369.630634938927,307.7660824873495,52.32023402284941
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001358,CP-I-00797,Credit Card,Severe,0.17,1,0.05371438105438576,0.05371438105438576,0.6756012399844183,22819.72210925455,828.1163612857397,140.77978141857577
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001359,CP-C-00540,Equipment Lease,Severe,0.17,2,0.1863755425621523,0.33801524225896795,0.34898800001199476,226017.67728012629,26661.78279116432,4532.503074497935
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001360,CP-I-00200,Personal Loan,Severe,0.17,2,0.1085637587496112,0.34358267490144334,0.6756012399844183,25190.39686857534,5847.317880513473,994.0440396872905
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001361,CP-C-00053,Commercial Term Loan,Severe,0.17,1,0.06832719692152384,0.06832719692152384,0.5786238750116144,920267.8661578723,36383.47794406909,6185.191250491745
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001362,CP-I-01089,Mortgage,Severe,0.17,1,0.05820606468968519,0.05820606468968519,0.5150592341170828,180499.469492686,5411.296679175234,919.9204354597899
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001363,CP-I-01365,Mortgage,Severe,0.17,1,0.031240065375390473,0.03124006537539048,0.3750045357286471,143883.31980282054,1685.617006657615,286.5548911317946
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001364,CP-I-00918,Mortgage,Severe,0.17,3,0.6411165057812546,0.95,0.4143048108478273,327811.07958711503,129023.02195605365,21933.913732529123
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001365,CP-I-00125,Auto Loan,Severe,0.17,1,0.06028574672880812,0.060285746728808154,0.4200739050795651,39643.53680661597,1003.9515208523579,170.67175854490085
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001366,CP-C-00189,Revolving Credit Facility,Severe,0.17,1,0.06273890614803232,0.06273890614803235,0.6756012399844183,293362.3737098392,12434.599204156113,2113.8818647065395
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001367,CP-I-00127,Mortgage,Severe,0.17,1,0.10227038738932799,0.10227038738932803,0.4045167503945276,238120.01829815967,9851.045342028883,1674.6777081449102
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001368,CP-I-00726,Auto Loan,Severe,0.17,1,0.04243615061615733,0.04243615061615735,0.5845876740817919,10244.28596343823,254.13666668080305,43.20323333573652
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001369,CP-C-00351,Commercial Term Loan,Severe,0.17,1,0.054076587008717814,0.05407658700871787,0.4129679961012289,2929384.004264243,65418.70997981151,11121.180696567957
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001370,CP-C-00493,Revolving Credit Facility,Severe,0.17,1,0.04566891918469333,0.04566891918469333,0.6756012399844183,662632.5006265568,20444.84888130038,3475.624309821065
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001371,CP-C-00169,Commercial Term Loan,Severe,0.17,1,0.11835421253106655,0.1183542125310666,0.3080318143905601,218430.43770168905,7963.288504468791,1353.7590457596946
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001372,CP-I-01392,Mortgage,Severe,0.17,1,0.09823217987035135,0.09823217987035138,0.5542347594246235,175576.74255250677,9559.04549310357,1625.0377338276069
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001373,CP-C-00179,Commercial Term Loan,Severe,0.17,1,0.07855301248126033,0.07855301248126034,0.5939758063038937,1559324.1047157403,72755.86240457864,12368.49660877837
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001374,CP-C-00021,Commercial Term Loan,Severe,0.17,1,0.15548092009897788,0.15548092009897788,0.507402863972275,893138.4879542686,70461.00300455994,11978.37051077519
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001375,CP-I-00104,Auto Loan,Severe,0.17,1,0.0879185532600504,0.0879185532600504,0.32633529258739885,13357.103154127393,383.2276688815566,65.14870370986463
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001376,CP-I-00973,Mortgage,Severe,0.17,2,0.20676415681774957,0.8432459969894582,0.338465538994957,125045.21018822683,35689.117286297595,6067.149938670592
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001377,CP-I-01243,Personal Loan,Severe,0.17,1,0.06414927737794186,0.06414927737794186,0.6756012399844183,46521.35132403178,2016.2042594466238,342.7547241059261
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001378,CP-I-00315,Mortgage,Severe,0.17,1,0.04781106341499023,0.04781106341499023,0.3239815222930674,275030.8079732549,4260.200017059748,724.2340029001572
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001379,CP-C-00357,Commercial Term Loan,Severe,0.17,1,0.10699608528064093,0.10699608528064097,0.49240109883164407,1883936.457958192,99255.17337821581,16873.37947429669
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001380,CP-I-00960,Mortgage,Severe,0.17,2,0.2215951078890115,0.8652141028340616,0.5005764105191834,341176.0140014168,147765.30022479393,25120.10103821497
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001381,CP-I-01083,Mortgage,Severe,0.17,1,0.02503793958023901,0.025037939580239033,0.41947045803847227,167211.39114724996,1756.1670620638968,298.5484005508625
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001382,CP-C-00387,Commercial Term Loan,Severe,0.17,1,0.06850107525906658,0.06850107525906658,0.6580757338237431,794204.2797432309,35801.851628018674,6086.314776763175
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001383,CP-C-00002,Commercial Term Loan,Severe,0.17,1,0.08334298999826019,0.08334298999826019,0.42592260572171947,980896.1563397234,34819.52165548706,5919.3186814328
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001384,CP-I-00294,Personal Loan,Severe,0.17,1,0.016066941740173167,0.016066941740173202,0.6756012399844183,2675.9091717895085,29.04658133401594,4.9379188267827105
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001385,CP-C-00252,Commercial Term Loan,Severe,0.17,1,0.03747200187355291,0.03747200187355293,0.5876711635475045,828769.0244504253,18250.50082426775,3102.5851401255177
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001386,CP-I-01254,Credit Card,Severe,0.17,2,0.1810925419532386,0.5767926669436014,0.6756012399844183,5696.877331346753,2219.969646436162,377.39483989414754
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001387,CP-I-01025,Mortgage,Severe,0.17,2,0.15534798892131305,0.740926755830878,0.44563127869730845,139321.231450929,46001.10337412904,7820.1875736019365
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001388,CP-I-00060,Auto Loan,Severe,0.17,2,0.05239880437293637,0.10205197404615962,0.5116272075523223,14554.510218949363,759.9283327755354,129.18781657184104
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001389,CP-I-01417,Mortgage,Severe,0.17,1,0.04544494472334047,0.045444944723340486,0.40432118907353953,75968.27670571295,1395.8680156400292,237.29756265880496
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001390,CP-C-00382,Commercial Real Estate,Severe,0.17,1,0.04778029998582301,0.04778029998582301,0.3954599068427488,7730822.047969691,146075.3745005702,24832.813665096935
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001391,CP-I-00118,Mortgage,Severe,0.17,1,0.03606731027943262,0.03606731027943266,0.4344620743541464,180918.2163362404,2834.9664576387054,481.94429779857995
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001392,CP-C-00413,Equipment Lease,Severe,0.17,2,0.3110293009145339,0.5885268328547675,0.3778556166515633,149006.30232430535,33135.74873164676,5633.07728437995
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001393,CP-C-00548,Commercial Term Loan,Severe,0.17,1,0.09816752802615367,0.0981675280261537,0.36460937577810454,414880.9006295534,14849.749562768273,2524.4574256706064
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001394,CP-C-00572,Commercial Real Estate,Severe,0.17,1,0.0705667492592712,0.0705667492592712,0.6277186757366882,2407229.778392567,106630.81009428036,18127.237716027663
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001395,CP-I-00101,Credit Card,Severe,0.17,2,0.2274512445285294,0.8678980704782336,0.6756012399844183,6768.40572491793,3968.675087272083,674.6747648362542
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001396,CP-I-00118,Auto Loan,Severe,0.17,1,0.03606731027943262,0.03606731027943266,0.6329558958800808,7984.7689757532835,182.28442421249258,30.988352116123743
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001398,CP-I-00690,Mortgage,Severe,0.17,2,0.10776817559058036,0.5983741313307223,0.6416265367063343,282020.98817950126,108277.0855232668,18407.10453895536
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001399,CP-I-00841,Mortgage,Severe,0.17,2,0.16287001590022174,0.7588189501923096,0.3777081039202378,192922.77471826406,55293.99521329039,9399.979186259367
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001400,CP-I-00403,Mortgage,Severe,0.17,1,0.08269442628172317,0.08269442628172319,0.34618715115702997,260700.96415379382,7463.281466316465,1268.7578492737991
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001401,CP-C-00355,Equipment Lease,Severe,0.17,1,0.1220262339912738,0.1220262339912738,0.4126126475240999,742022.6649108311,37360.520234562005,6351.288439875541
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001402,CP-I-01626,Credit Card,Severe,0.17,1,0.05468965463058756,0.05468965463058756,0.6756012399844183,8169.394222503533,301.84603309569155,51.313825626267565
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001403,CP-C-00601,Equipment Lease,Severe,0.17,1,0.12126088803910574,0.12126088803910574,0.332616555453973,600790.8927283642,24231.926710589476,4119.427540800211
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001404,CP-I-00484,Credit Card,Severe,0.17,1,0.04064807624949942,0.04064807624949942,0.6756012399844183,15978.139606686454,438.7899237420775,74.59428703615319
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001405,CP-C-00368,Commercial Term Loan,Severe,0.17,1,0.03662391707963593,0.03662391707963597,0.4415023509595989,772417.5225464919,12489.640269640147,2123.238845838825
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001406,CP-I-00843,Personal Loan,Severe,0.17,2,0.1859919807556584,0.3373909446059036,0.6756012399844183,46558.83380169284,10612.701614049885,1804.1592743884808
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001407,CP-C-00441,Commercial Term Loan,Severe,0.17,2,0.2498603848871737,0.6425229411146792,0.42454649503687475,842577.8934019412,229839.12459601025,39072.651181321744
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001408,CP-I-01332,Personal Loan,Severe,0.17,2,0.14216546229415422,0.2641199059189978,0.6756012399844183,14659.740794038751,2615.8802762875916,444.6996469688906
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001409,CP-C-00561,Equipment Lease,Severe,0.17,1,0.12119606176437829,0.12119606176437829,0.5706145595495078,138672.10269400702,9590.040855054383,1630.3069453592452
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001410,CP-I-00087,Mortgage,Severe,0.17,1,0.08056670674341534,0.08056670674341537,0.3808516953461936,117188.45173175084,3595.8065683378413,611.2871166174331
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001411,CP-I-00100,Mortgage,Severe,0.17,1,0.04707637479495386,0.04707637479495386,0.48717041869959926,203404.6634967698,4664.926736138345,793.0375451435187
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001412,CP-I-00834,Mortgage,Severe,0.17,1,0.0447221781155217,0.044722178115521705,0.5499714193159804,263910.1032080643,6491.111725814915,1103.4889933885356
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001413,CP-I-01636,Auto Loan,Severe,0.17,1,0.03322619205056608,0.033226192050566095,0.4371569694250582,17543.38148896094,254.81869368305868,43.31917792611998
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001414,CP-I-01525,Personal Loan,Severe,0.17,1,0.05998807914586219,0.05998807914586224,0.6756012399844183,5207.246392314961,211.039389344602,35.87669618858234
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001415,CP-C-00004,Commercial Term Loan,Severe,0.17,1,0.07578710747240971,0.07578710747240971,0.35036908576731235,740538.8814654856,19663.869240162712,3342.857770827661
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001416,CP-I-00621,Mortgage,Severe,0.17,1,0.052050180521203734,0.052050180521203734,0.40029037341745677,451224.55470121675,9401.347613984008,1598.2290943772814
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001417,CP-C-00388,Revolving Credit Facility,Severe,0.17,1,0.033014555161914774,0.033014555161914774,0.6756012399844183,710957.4541560217,15857.674530703462,2695.804670219589
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001418,CP-I-01304,Credit Card,Severe,0.17,1,0.05089015157110362,0.05089015157110366,0.6756012399844183,5448.452317803152,187.325688241858,31.84536700111586
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001419,CP-I-01455,Credit Card,Severe,0.17,1,0.04457096669296111,0.04457096669296112,0.6756012399844183,15400.956595872269,463.75669082863277,78.83863744086757
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001420,CP-I-00274,Credit Card,Severe,0.17,1,0.06393705508311831,0.06393705508311831,0.6756012399844183,12101.826405595335,522.7499330423167,88.86748861719384
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001421,CP-I-00497,Mortgage,Severe,0.17,1,0.06951871781864188,0.06951871781864188,0.3801584602638355,145823.4888763092,3853.841935217466,655.1531289869693
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001422,CP-I-00135,Personal Loan,Severe,0.17,2,0.03192839376500443,0.06283736520159577,0.6756012399844183,5461.430101662638,231.8541021961592,39.41519737334707
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001423,CP-C-00528,Commercial Term Loan,Severe,0.17,1,0.06366129594732702,0.06366129594732706,0.4623339986868078,316765.06605420064,9323.276981363482,1584.9570868317921
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001424,CP-I-00248,Mortgage,Severe,0.17,2,0.12650822199845355,0.6611007784169228,0.37493956463653466,337867.57597234636,83748.19493813488,14237.193139482932
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001425,CP-C-00605,Commercial Real Estate,Severe,0.17,1,0.12389284877239629,0.12389284877239629,0.39238931872851046,2631562.999978241,127931.41032235791,21748.339754800847
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001426,CP-I-00266,Mortgage,Severe,0.17,1,0.08513786555214214,0.0851378655521422,0.4737272626037985,254113.9955248267,10248.958192052245,1742.3228926488819
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001427,CP-I-00684,Mortgage,Severe,0.17,1,0.0821914886077942,0.08219148860779424,0.43508659596223487,398364.01500751654,14245.662495916089,2421.7626243057352
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001428,CP-I-01468,Personal Loan,Severe,0.17,2,0.1503359590736823,0.2780710175567608,0.6756012399844183,10794.217668632766,2027.8570436619796,344.73569742253653
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001429,CP-I-00931,Personal Loan,Severe,0.17,1,0.042024201290123846,0.04202420129012385,0.6756012399844183,12914.282550314072,366.657176753633,62.33172004811762
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001430,CP-I-01615,Personal Loan,Severe,0.17,2,0.2852667104556105,0.48915632481705584,0.6756012399844183,2395.737606286241,791.7304740811887,134.5941805938021
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001431,CP-I-00742,Mortgage,Severe,0.17,1,0.08844566224477313,0.08844566224477313,0.41947277651315856,511643.8286357494,18982.26617370641,3226.98524953009
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001432,CP-I-00390,Auto Loan,Severe,0.17,1,0.042650408660647225,0.042650408660647225,0.33783825945813606,49842.48198576025,718.1773237657001,122.09014504016902
IFRS9_20260831_FINAL_V1,2026-08-31,LN-001433,CP-C-00199,Commercial Term Loan,Severe,0.17,1,0.09452085145746014,0.09452085145746014,0.5916486139654635,1378203.918683368,77073.47795246785,13102.491251919535
